type	onset
2	0.190155029296875
1	0.630157470703125
2	1.200164794921875
1	1.790130615234375
2	2.250152587890625
1	2.720123291015625
2	3.170135498046875
1	3.63018798828125
2	4.18017578125
1	4.700103759765625
2	5.260101318359375
1	5.690093994140625
2	6.110076904296875
1	6.690093994140625
2	7.190093994140625
1	7.64013671875
2	8.050079345703125
1	8.560089111328125
2	9.110076904296875
1	9.6201171875
2	10.130035400390625
1	10.630035400390625
2	11.2301025390625
1	11.740020751953125
2	12.28009033203125
1	12.830078125
2	13.240020751953125
1	13.77008056640625
2	14.220001220703125
1	14.649993896484375
2	15.070068359375
1	15.480010986328125
2	15.970001220703125
1	16.4300537109375
2	16.9300537109375
1	17.36004638671875
2	17.959991455078125
1	18.46002197265625
2	18.869964599609375
1	19.45001220703125
2	19.989959716796875
1	20.559967041015625
2	21.019927978515625
1	21.519927978515625
2	22.0
1	22.499908447265625
2	22.999908447265625
1	23.41998291015625
2	23.97998046875
1	24.419891357421875
2	24.9599609375
1	25.549896240234375
2	26.12994384765625
1	26.699951171875
2	27.099884033203125
1	27.49993896484375
2	28.0499267578125
1	28.499847412109375
2	28.939849853515625
1	29.46990966796875
2	29.989837646484375
1	30.449859619140625
2	30.939849853515625
1	31.349822998046875
2	31.919830322265625
1	32.409820556640625
2	32.94989013671875
1	33.529815673828125
2	34.069793701171875
1	34.529815673828125
2	35.069793701171875
1	35.589813232421875
2	36.059783935546875
1	36.559783935546875
2	37.02984619140625
1	37.51983642578125
2	38.039764404296875
1	38.639739990234375
2	39.049774169921875
1	39.579742431640625
2	40.099761962890625
1	40.659759521484375
2	41.09979248046875
1	41.519744873046875
2	41.96978759765625
1	42.4097900390625
2	42.95977783203125
1	43.419708251953125
2	43.909698486328125
1	44.479705810546875
2	44.889678955078125
1	45.419708251953125
2	45.939666748046875
1	46.449676513671875
2	46.91973876953125
1	47.319671630859375
2	47.739654541015625
1	48.299652099609375
2	48.88970947265625
1	49.299652099609375
2	49.75970458984375
1	50.349639892578125
2	50.75970458984375
1	51.199615478515625
2	51.649627685546875
1	52.219635009765625
