type	onset
1	31.511260986328125
2	32.021636962890625
1	32.622100830078125
2	33.147491455078125
1	33.702911376953125
2	34.243316650390625
1	34.84381103515625
2	35.36920166015625
1	35.92462158203125
2	36.51007080078125
1	37.06549072265625
2	37.635833740234375
1	38.236297607421875
2	38.821746826171875
1	39.407196044921875
2	39.962646484375
1	40.5030517578125
2	41.163482666015625
1	41.748931884765625
2	42.244293212890625
1	42.859771728515625
2	43.430206298828125
1	43.985626220703125
2	44.58612060546875
1	45.14154052734375
2	45.801971435546875
1	46.417449951171875
2	47.0029296875
1	47.633331298828125
2	48.1588134765625
1	48.819244384765625
2	49.569793701171875
1	50.215301513671875
2	50.8157958984375
1	51.416168212890625
2	52.061676025390625
1	52.69219970703125
2	53.322601318359375
1	53.908050537109375
2	54.508514404296875
1	55.078948974609375
2	55.754425048828125
1	56.339874267578125
2	56.895294189453125
1	57.525787353515625
2	58.09625244140625
1	58.68170166015625
2	59.327117919921875
1	59.927581787109375
2	60.513031005859375
1	61.1285400390625
2	61.743927001953125
1	62.344390869140625
2	62.929840087890625
1	63.51531982421875
2	64.05572509765625
1	64.62615966796875
2	65.12149047851562
1	65.81198120117188
2	66.39743041992188
1	66.96786499023438
2	67.6134033203125
1	68.15380859375
2	68.649169921875
1	69.27957153320312
2	69.85000610351562
1	70.40542602539062
2	70.96084594726562
1	71.54629516601562
2	72.07168579101562
1	72.67214965820312
2	73.21255493164062
1	73.82806396484375
2	74.38348388671875
1	74.95382690429688
2	75.50924682617188
1	76.06466674804688
2	76.62008666992188
1	77.17550659179688
2	77.83602905273438
1	78.4215087890625
2	79.08193969726562
1	79.66738891601562
2	80.23782348632812
1	80.77822875976562
2	81.40875244140625
1	82.02413940429688
2	82.59457397460938
1	83.16500854492188
2	83.76547241210938
1	84.365966796875
2	85.01138305664062
1	85.61184692382812
2	86.16726684570312
1	86.69265747070312
2	87.29312133789062
1	87.90863037109375
2	88.47906494140625
1	89.09445190429688
2	89.60482788085938
1	90.25033569335938
2	90.910888671875
1	91.54129028320312
2	92.14175415039062
1	92.74224853515625
2	93.32769775390625
1	93.95809936523438
2	94.52853393554688
1	95.2041015625
2	95.7745361328125
1	96.51004028320312
2	97.06549072265625
1	97.66595458984375
2	98.19134521484375
1	98.80673217773438
2	99.36215209960938
1	99.90255737304688
2	100.63818359375
1	101.26858520507812
2	101.83901977539062
1	102.46954345703125
2	103.12997436523438
1	103.73043823242188
2	104.30087280273438
1	105.00637817382812
2	105.57681274414062
1	106.20730590820312
2	106.77774047851562
1	107.45321655273438
2	108.06869506835938
1	108.7142333984375
2	109.41970825195312
1	110.02017211914062
2	110.66571044921875
1	111.20611572265625
2	111.83651733398438
1	112.46701049804688
2	113.11245727539062
1	113.68289184570312
2	114.34341430664062
1	115.03390502929688
2	115.66439819335938
1	116.294921875
2	116.95535278320312
1	117.60086059570312
2	118.20135498046875
1	118.86178588867188
2	119.49227905273438
1	120.1077880859375
2	120.78323364257812
1	121.42877197265625
2	122.07418823242188
1	122.73471069335938
2	123.41018676757812
1	124.08572387695312
2	124.71624755859375
1	125.34664916992188
2	126.022216796875
1	126.6226806640625
2	127.29812622070312
1	127.91363525390625
2	128.57406616210938
1	129.2646484375
2	129.95510864257812
1	130.58560180664062
2	131.27609252929688
1	131.95162963867188
2	132.65713500976562
1	133.39276123046875
2	134.05319213867188
1	134.81875610351562
2	135.53936767578125
1	136.21481323242188
2	136.9053955078125
1	137.58084106445312
2	138.28634643554688
1	139.0069580078125
2	139.77249145507812
1	140.46298217773438
2	141.10848999023438
1	141.90408325195312
2	142.60958862304688
1	143.24008178710938
2	144.00564575195312
1	144.71124267578125
2	145.35665893554688
1	145.97213745117188
2	146.67764282226562
1	147.44329833984375
2	147.96868896484375
1	148.67416381835938
2	149.2896728515625
1	149.93508911132812
2	150.49050903320312
1	151.16604614257812
2	151.76654052734375
1	152.35189819335938
2	152.96737670898438
1	153.52279663085938
2	154.1533203125
1	154.7537841796875
2	155.3092041015625
1	155.95462036132812
2	156.60015869140625
1	157.29061889648438
2	157.89108276367188
1	158.44650268554688
2	159.031982421875
1	159.69241333007812
2	160.23281860351562
1	160.90835571289062
2	161.52386474609375
1	162.22933959960938
2	162.75473022460938
1	163.34017944335938
2	163.91064453125
1	164.63113403320312
2	165.17153930664062
1	165.86212158203125
2	166.41744995117188
1	167.04794311523438
2	167.70849609375
1	168.35391235351562
2	168.96939086914062
1	169.65988159179688
2	170.23031616210938
1	171.010986328125
2	171.62637329101562
1	172.24185180664062
2	172.84234619140625
1	173.42779541015625
2	174.04318237304688
1	174.61361694335938
2	175.16903686523438
1	175.82958984375
2	176.47500610351562
1	177.06045532226562
2	177.64590454101562
1	178.21633911132812
2	178.87680053710938
1	179.46224975585938
2	180.07772827148438
1	180.6932373046875
2	181.29360961914062
1	181.95413208007812
2	182.58465576171875
1	183.18511962890625
2	183.77047729492188
1	184.34091186523438
2	184.94137573242188
1	185.66189575195312
2	186.30740356445312
1	186.90789794921875
2	187.46331787109375
1	188.09371948242188
2	188.70919799804688
1	189.44473266601562
2	190.01516723632812
1	190.60061645507812
2	191.27618408203125
1	191.92160034179688
2	192.6121826171875
1	193.28762817382812
2	193.90310668945312
1	194.56356811523438
2	195.17904663085938
1	195.76449584960938
2	196.39501953125
1	197.07046508789062
2	197.67092895507812
1	198.31646728515625
2	198.84185791015625
1	199.44223022460938
2	200.04269409179688
1	200.55307006835938
2	201.06344604492188
1	201.64889526367188
2	202.23434448242188
1	202.78976440429688
2	203.25509643554688
1	203.84054565429688
2	204.42599487304688
1	204.96640014648438
2	205.46176147460938
1	206.182373046875
2	206.81277465820312
1	207.57833862304688
2	208.17880249023438
1	208.869384765625
2	209.52981567382812
1	210.14529418945312
2	210.76080322265625
1	211.42123413085938
2	212.0667724609375
1	212.69717407226562
2	213.34268188476562
1	214.01824951171875
2	214.70870971679688
1	215.39920043945312
2	216.01467895507812
1	216.70526123046875
2	217.29061889648438
1	217.98117065429688
2	218.566650390625
1	219.21206665039062
2	219.82754516601562
1	220.59310913085938
2	221.14852905273438
1	221.869140625
2	222.42446899414062
1	223.17510986328125
2	223.73052978515625
1	224.5111083984375
2	225.14151000976562
1	225.98214721679688
2	226.49252319335938
1	227.40823364257812
2	228.05377197265625
1	228.68417358398438
2	229.374755859375
1	230.14028930664062
2	230.90585327148438
1	231.46127319335938
2	232.091796875
1	232.82730102539062
2	233.41275024414062
1	234.11825561523438
2	234.77877807617188
1	235.46926879882812
2	236.20489501953125
1	237.28570556640625
2	237.87106323242188
1	238.47152709960938
2	238.99691772460938
1	239.59738159179688
2	240.13778686523438
1	240.73828125
2	241.293701171875
1	241.8641357421875
2	242.46450805664062
1	243.06497192382812
2	243.63540649414062
1	244.23587036132812
