type	onset
1	0.409942626953125
2	0.92999267578125
1	1.469940185546875
2	1.90997314453125
1	2.3499755859375
2	2.77996826171875
1	3.239898681640625
2	3.63995361328125
1	4.049896240234375
2	4.469879150390625
1	4.99993896484375
2	5.519866943359375
1	6.089874267578125
2	6.60992431640625
1	7.189849853515625
2	7.679840087890625
1	8.119842529296875
2	8.679840087890625
1	9.08990478515625
2	9.549835205078125
1	9.989837646484375
2	10.43988037109375
1	10.8798828125
2	11.299835205078125
1	11.79986572265625
2	12.349822998046875
1	12.909820556640625
2	13.349853515625
1	13.929779052734375
2	14.359771728515625
1	14.77984619140625
2	15.379791259765625
1	15.9598388671875
2	16.399749755859375
1	16.81982421875
2	17.329742431640625
1	17.85980224609375
2	18.309814453125
1	18.819732666015625
2	19.4097900390625
1	20.009735107421875
2	20.419708251953125
1	20.909698486328125
2	21.349700927734375
1	21.809722900390625
2	22.399688720703125
1	22.999755859375
2	23.589691162109375
1	24.16973876953125
2	24.67974853515625
1	25.259674072265625
2	25.799652099609375
1	26.229736328125
2	26.669647216796875
1	27.109649658203125
2	27.659637451171875
1	28.059661865234375
2	28.529632568359375
1	29.079620361328125
2	29.659637451171875
1	30.169677734375
2	30.579620361328125
1	31.019622802734375
2	31.519622802734375
1	31.929595947265625
2	32.489593505859375
1	32.949615478515625
2	33.439605712890625
1	33.859588623046875
2	34.269561767578125
1	34.789581298828125
2	35.2496337890625
1	35.709564208984375
2	36.159576416015625
1	36.579559326171875
2	37.04962158203125
1	37.53961181640625
2	37.979522705078125
1	38.419525146484375
2	38.839599609375
1	39.39959716796875
2	39.809539794921875
1	40.26959228515625
2	40.779510498046875
1	41.299560546875
2	41.839508056640625
1	42.269500732421875
2	42.819488525390625
1	43.23956298828125
2	43.679473876953125
1	44.129486083984375
2	44.539459228515625
1	44.939483642578125
2	45.359466552734375
1	45.76953125
2	46.229461669921875
1	46.74951171875
2	47.339447021484375
1	47.819427490234375
2	48.28948974609375
1	48.759429931640625
2	49.28948974609375
1	49.719482421875
2	50.309417724609375
1	50.749420166015625
2	51.189422607421875
1	51.62945556640625
2	52.049407958984375
1	52.61944580078125
2	53.11944580078125
1	53.689361572265625
2	54.23944091796875
1	54.699371337890625
2	55.16943359375
1	55.629364013671875
2	56.129364013671875
1	56.569366455078125
2	57.089324951171875
1	57.599334716796875
2	58.019317626953125
1	58.539337158203125
2	58.9893798828125
1	59.4993896484375
2	59.91937255859375
1	60.499298095703125
2	61.079315185546875
1	61.66937255859375
2	62.2093505859375
1	62.64935302734375
2	63.229278564453125
1	63.63934326171875
2	64.15927124023438
1	64.72927856445312
2	65.19924926757812
1	65.76925659179688
2	66.35931396484375
1	66.76925659179688
2	67.23922729492188
1	67.66921997070312
2	68.20928955078125
1	68.75927734375
2	69.22921752929688
1	69.78921508789062
2	70.20919799804688
1	70.80926513671875
2	71.29925537109375
1	71.70919799804688
2	72.1192626953125
1	72.55917358398438
2	72.99917602539062
1	73.459228515625
2	73.97915649414062
1	74.41915893554688
2	74.86917114257812
1	75.27923583984375
2	75.78915405273438
1	76.24920654296875
2	76.70913696289062
1	77.2991943359375
2	77.72918701171875
1	78.21914672851562
2	78.61911010742188
1	79.149169921875
2	79.73910522460938
1	80.1591796875
2	80.59909057617188
1	81.10910034179688
2	81.55911254882812
1	82.06915283203125
2	82.53909301757812
1	82.9891357421875
2	83.42913818359375
1	83.89907836914062
2	84.43905639648438
1	84.88906860351562
2	85.32907104492188
1	85.79904174804688
2	86.38909912109375
1	86.90902709960938
2	87.38909912109375
1	87.8291015625
2	88.41903686523438
1	89.00900268554688
2	89.49899291992188
1	90.07901000976562
2	90.51901245117188
1	90.94900512695312
2	91.4090576171875
1	91.86898803710938
2	92.36898803710938
1	92.82904052734375
2	93.31903076171875
1	93.83895874023438
2	94.41897583007812
1	94.90896606445312
2	95.42901611328125
1	95.82894897460938
2	96.27896118164062
1	96.81893920898438
2	97.32894897460938
1	97.89898681640625
2	98.458984375
1	98.86892700195312
2	99.38897705078125
1	99.88897705078125
2	100.36895751953125
1	100.89889526367188
2	101.44888305664062
1	101.89889526367188
2	102.44888305664062
1	102.94888305664062
2	103.50888061523438
1	104.07891845703125
2	104.56890869140625
1	104.99887084960938
2	105.54885864257812
1	106.08883666992188
2	106.53884887695312
1	107.118896484375
2	107.598876953125
1	108.13882446289062
2	108.7288818359375
1	109.26885986328125
2	109.67880249023438
1	110.23880004882812
2	110.74880981445312
1	111.308837890625
2	111.84878540039062
1	112.26876831054688
2	112.70877075195312
1	113.22882080078125
2	113.82876586914062
1	114.31875610351562
2	114.83880615234375
1	115.29873657226562
2	115.80874633789062
1	116.36874389648438
2	116.93878173828125
1	117.33871459960938
2	117.7587890625
1	118.30877685546875
2	118.82870483398438
1	119.23876953125
2	119.66876220703125
1	120.17868041992188
2	120.64874267578125
1	121.14874267578125
2	121.59866333007812
1	122.05868530273438
2	122.54867553710938
1	123.14865112304688
2	123.6787109375
1	124.08865356445312
2	124.62863159179688
1	125.0386962890625
2	125.59869384765625
1	126.168701171875
2	126.648681640625
1	127.24862670898438
2	127.75863647460938
1	128.15859985351562
2	128.71859741210938
1	129.30865478515625
2	129.81866455078125
1	130.29864501953125
2	130.87857055664062
1	131.39859008789062
2	131.858642578125
1	132.41864013671875
2	132.87857055664062
1	133.28854370117188
2	133.80856323242188
1	134.27853393554688
2	134.6885986328125
1	135.13861083984375
2	135.69851684570312
1	136.28854370117188
2	136.83853149414062
1	137.43850708007812
2	137.96856689453125
1	138.3985595703125
2	138.85848999023438
1	139.28848266601562
2	139.80850219726562
1	140.23849487304688
2	140.81854248046875
1	141.31854248046875
2	141.80853271484375
1	142.24853515625
2	142.728515625
1	143.12844848632812
2	143.57846069335938
1	144.10842895507812
2	144.64849853515625
1	145.0885009765625
2	145.54843139648438
1	146.11843872070312
2	146.6884765625
1	147.10842895507812
2	147.52841186523438
1	148.02841186523438
2	148.5584716796875
1	149.05838012695312
2	149.60845947265625
1	150.10836791992188
2	150.61837768554688
1	151.0184326171875
2	151.48837280273438
1	152.04837036132812
2	152.5084228515625
1	152.93841552734375
2	153.38833618164062
1	153.81832885742188
2	154.28836059570312
1	154.86831665039062
2	155.30831909179688
1	155.76834106445312
2	156.31832885742188
1	156.85830688476562
2	157.34829711914062
1	157.93832397460938
2	158.49835205078125
1	159.04830932617188
2	159.50827026367188
1	160.07827758789062
2	160.58828735351562
1	161.00827026367188
2	161.4083251953125
1	161.97833251953125
2	162.5283203125
1	163.06826782226562
2	163.48825073242188
1	163.98825073242188
2	164.52822875976562
1	165.08822631835938
2	165.63821411132812
1	166.18820190429688
2	166.77822875976562
1	167.31820678710938
2	167.79818725585938
1	168.22817993164062
2	168.69821166992188
1	169.21817016601562
2	169.8182373046875
1	170.24822998046875
2	170.65817260742188
1	171.16818237304688
2	171.59817504882812
1	172.0582275390625
2	172.58816528320312
1	173.06814575195312
2	173.51815795898438
1	174.05813598632812
2	174.55813598632812
1	174.99813842773438
2	175.52810668945312
1	175.97811889648438
2	176.51809692382812
1	177.04812622070312
2	177.63809204101562
1	178.21810913085938
2	178.68807983398438
1	179.25808715820312
2	179.74807739257812
1	180.18807983398438
2	180.64813232421875
1	181.06808471679688
2	181.64813232421875
1	182.23806762695312
2	182.77804565429688
1	183.1881103515625
2	183.59805297851562
1	184.13803100585938
2	184.60809326171875
1	185.14804077148438
2	185.63803100585938
1	186.1480712890625
2	186.60800170898438
1	187.01806640625
2	187.57806396484375
1	188.07806396484375
2	188.48800659179688
1	189.07797241210938
2	189.59799194335938
1	190.00796508789062
2	190.58798217773438
1	191.02801513671875
2	191.5980224609375
1	192.03793334960938
2	192.56796264648438
1	193.15792846679688
2	193.66793823242188
1	194.10794067382812
2	194.53793334960938
1	194.98797607421875
2	195.41793823242188
1	195.99789428710938
2	196.56790161132812
1	197.05789184570312
2	197.62789916992188
1	198.16787719726562
2	198.74789428710938
1	199.16787719726562
2	199.65786743164062
1	200.19793701171875
2	200.66787719726562
1	201.07785034179688
2	201.4979248046875
1	202.07785034179688
2	202.597900390625
1	203.17782592773438
2	203.7078857421875
1	204.24783325195312
2	204.64788818359375
1	205.10781860351562
2	205.59780883789062
1	206.02780151367188
2	206.47781372070312
1	206.88778686523438
2	207.44778442382812
1	207.98785400390625
2	208.537841796875
1	209.10775756835938
2	209.6578369140625
1	210.17776489257812
2	210.767822265625
1	211.24777221679688
2	211.80780029296875
1	212.3677978515625
2	212.93780517578125
1	213.37771606445312
2	213.91778564453125
1	214.33773803710938
2	214.89773559570312
1	215.35769653320312
2	215.89776611328125
1	216.457763671875
2	216.87771606445312
1	217.35769653320312
2	217.89767456054688
1	218.3077392578125
2	218.70767211914062
1	219.15768432617188
2	219.61773681640625
1	220.08767700195312
2	220.51766967773438
1	221.05764770507812
2	221.45770263671875
1	222.03762817382812
2	222.56765747070312
1	222.98764038085938
2	223.4976806640625
1	223.94769287109375
2	224.47763061523438
1	224.90762329101562
2	225.38760375976562
1	225.9876708984375
2	226.52764892578125
1	226.9676513671875
2	227.37759399414062
1	227.92758178710938
2	228.50762939453125
1	228.99758911132812
2	229.45755004882812
1	229.88754272460938
2	230.29757690429688
1	230.87753295898438
2	231.35760498046875
1	231.77755737304688
2	232.19754028320312
1	232.74752807617188
2	233.17752075195312
1	233.66751098632812
2	234.12753295898438
1	234.56756591796875
2	235.1375732421875
1	235.66751098632812
2	236.1175537109375
1	236.67755126953125
2	237.09750366210938
1	237.58749389648438
2	238.04754638671875
1	238.54745483398438
2	239.10745239257812
1	239.61746215820312
2	240.11746215820312
1	240.66744995117188
2	241.197509765625
1	241.62750244140625
2	242.12750244140625
1	242.59744262695312
2	243.03744506835938
1	243.55740356445312
2	244.06741333007812
1	244.5274658203125
2	245.00741577148438
1	245.41738891601562
2	245.90737915039062
1	246.45745849609375
2	246.92739868164062
1	247.35739135742188
2	247.77737426757812
1	248.34738159179688
2	248.7474365234375
1	249.2374267578125
2	249.7274169921875
1	250.25735473632812
2	250.847412109375
1	251.36734008789062
2	251.81735229492188
1	252.25738525390625
2	252.76739501953125
1	253.28732299804688
2	253.73733520507812
1	254.1773681640625
2	254.74737548828125
1	255.1673583984375
2	255.6673583984375
1	256.1172790527344
2	256.5173034667969
1	256.9472961425781
2	257.4872741699219
1	257.8973388671875
2	258.3072814941406
1	258.7972717285156
2	259.2672424316406
1	259.8472595214844
2	260.3572998046875
1	260.8372497558594
2	261.41729736328125
1	261.8472900390625
2	262.2972106933594
1	262.8872375488281
2	263.4872131347656
1	263.9372253417969
2	264.3672180175781
1	264.7872009277344
2	265.2872009277344
1	265.73724365234375
2	266.3371887207031
1	266.7872009277344
2	267.2872314453125
1	267.8771667480469
2	268.33721923828125
1	268.7872314453125
2	269.3171691894531
1	269.7572021484375
2	270.2771301269531
1	270.7171325683594
2	271.18719482421875
1	271.68719482421875
2	272.17718505859375
1	272.7471008300781
2	273.34716796875
1	273.79718017578125
2	274.2370910644531
1	274.65716552734375
2	275.1170959472656
1	275.5671081542969
2	276.1670837402344
1	276.62713623046875
2	277.067138671875
1	277.50714111328125
2	278.0270690917969
1	278.4370422363281
2	278.8370666503906
1	279.3170471191406
2	279.787109375
1	280.3070373535156
2	280.8270568847656
1	281.2970275878906
2	281.81707763671875
1	282.257080078125
2	282.7970275878906
1	283.2470703125
2	283.79705810546875
