type	onset
1	3.990478515625
2	8.21044921875
1	9.01043701171875
2	9.8104248046875
1	10.61041259765625
2	11.630340576171875
1	12.59039306640625
2	13.380340576171875
1	14.110321044921875
2	14.930328369140625
1	15.660308837890625
2	16.450286865234375
1	17.180267333984375
2	17.890289306640625
1	18.690277099609375
2	19.40032958984375
1	20.160247802734375
2	20.860260009765625
1	21.400238037109375
2	22.11029052734375
1	22.790283203125
2	23.47027587890625
1	24.080230712890625
2	24.790191650390625
1	25.350189208984375
2	25.960174560546875
1	26.660186767578125
2	27.270172119140625
1	27.94024658203125
2	28.6002197265625
1	29.320159912109375
2	29.97021484375
1	30.660125732421875
2	31.3302001953125
1	32.000152587890625
2	32.64019775390625
1	33.270111083984375
2	33.890106201171875
1	34.66015625
2	35.36016845703125
1	36.060089111328125
2	36.750091552734375
1	37.530059814453125
2	38.380126953125
1	39.2501220703125
2	40.140045166015625
1	40.80010986328125
2	41.4801025390625
1	42.430023193359375
2	43.110015869140625
1	43.750030517578125
2	44.4400634765625
1	45.00006103515625
2	45.639984130859375
1	46.300048828125
2	47.11004638671875
1	47.72003173828125
2	48.449981689453125
1	49.219940185546875
2	50.099945068359375
1	50.8800048828125
2	51.55999755859375
1	52.399932861328125
2	53.1099853515625
1	53.869903564453125
2	54.659881591796875
1	55.519866943359375
2	56.13995361328125
1	56.909881591796875
2	57.679931640625
1	58.379852294921875
2	59.199859619140625
1	59.869842529296875
2	60.729827880859375
1	61.339813232421875
2	62.139892578125
1	62.779815673828125
2	63.4798583984375
1	64.13980102539062
2	64.70980834960938
1	65.29977416992188
2	66.09976196289062
1	66.71975708007812
2	67.34976196289062
1	67.89974975585938
2	68.41976928710938
1	68.97976684570312
2	69.539794921875
1	70.09979248046875
2	70.70974731445312
1	71.31973266601562
2	71.83978271484375
1	72.3997802734375
2	72.95977783203125
1	73.54971313476562
2	74.1297607421875
1	74.66970825195312
2	75.26968383789062
1	75.83969116210938
2	76.42965698242188
1	76.97964477539062
2	77.61965942382812
1	78.17965698242188
2	78.76971435546875
1	79.33963012695312
2	79.88961791992188
1	80.44961547851562
2	80.95962524414062
1	81.59967041015625
2	82.13961791992188
1	82.72967529296875
2	83.23959350585938
1	83.74960327148438
2	84.29959106445312
1	84.82965087890625
2	85.39956665039062
1	85.97958374023438
2	86.53958129882812
1	87.05963134765625
2	87.65960693359375
1	88.19955444335938
2	88.76956176757812
1	89.31954956054688
2	89.98953247070312
1	90.59951782226562
2	91.13958740234375
1	91.66952514648438
2	92.19949340820312
1	92.76950073242188
2	93.32949829101562
1	93.82949829101562
2	94.33953857421875
1	94.78955078125
2	95.40945434570312
1	95.94952392578125
2	96.45953369140625
1	96.97946166992188
2	97.54946899414062
1	98.05950927734375
2	98.50942993164062
1	99.01943969726562
2	99.489501953125
1	100.00942993164062
2	100.55941772460938
1	101.0794677734375
2	101.62942504882812
1	102.10940551757812
2	102.55941772460938
1	103.03939819335938
2	103.51937866210938
1	103.98944091796875
2	104.48944091796875
1	104.94937133789062
2	105.46942138671875
1	105.97943115234375
2	106.45941162109375
1	106.93936157226562
2	107.44940185546875
1	107.90933227539062
2	108.41934204101562
1	108.91934204101562
2	109.42938232421875
1	109.92938232421875
2	110.43939208984375
1	110.94931030273438
2	111.42929077148438
1	111.95932006835938
2	112.51934814453125
1	113.13934326171875
2	113.64935302734375
1	114.079345703125
2	114.579345703125
1	115.0693359375
2	115.54931640625
1	116.09927368164062
2	116.559326171875
1	117.10931396484375
2	117.62924194335938
1	118.12924194335938
2	118.63925170898438
1	119.11923217773438
2	119.68923950195312
1	120.20919799804688
2	120.68927001953125
1	121.19918823242188
2	121.64920043945312
1	122.16925048828125
2	122.63919067382812
1	123.11917114257812
2	123.62918090820312
1	124.13919067382812
2	124.72915649414062
1	125.25921630859375
2	125.78915405273438
1	126.30917358398438
2	126.85916137695312
1	127.33914184570312
2	127.82913208007812
1	128.19912719726562
2	128.72918701171875
1	129.25912475585938
2	129.82913208007812
1	130.32913208007812
2	130.91909790039062
1	131.55911254882812
2	132.27908325195312
1	132.71908569335938
2	133.13906860351562
1	133.63906860351562
2	134.119140625
1	134.63906860351562
2	135.11904907226562
1	135.62905883789062
2	136.10903930664062
1	136.589111328125
2	137.06906127929688
1	137.59902954101562
2	138.15902709960938
1	138.69900512695312
2	139.1790771484375
1	139.76901245117188
2	140.2890625
1	140.799072265625
2	141.33905029296875
1	141.86898803710938
2	142.32904052734375
1	142.90896606445312
2	143.35897827148438
1	143.92898559570312
2	144.46896362304688
1	144.96896362304688
2	145.47897338867188
1	145.95895385742188
2	146.43893432617188
1	146.91900634765625
2	147.39898681640625
1	147.92892456054688
2	148.48892211914062
1	149.02890014648438
2	149.5789794921875
1	150.03890991210938
2	150.65890502929688
1	151.16891479492188
2	151.74896240234375
1	152.30886840820312
2	152.9189453125
1	153.45892333984375
2	153.95892333984375
1	154.55886840820312
2	155.14892578125
1	155.72885131835938
2	156.33883666992188
1	156.9888916015625
2	157.54888916015625
1	158.12881469726562
2	158.7188720703125
1	159.2188720703125
2	159.92880249023438
1	160.47879028320312
2	161.04879760742188
1	161.56884765625
2	162.1988525390625
1	162.63876342773438
2	163.28878784179688
1	163.84881591796875
2	164.4088134765625
1	164.88876342773438
2	165.46881103515625
1	166.11874389648438
2	166.72872924804688
1	167.3887939453125
2	167.89871215820312
1	168.498779296875
2	169.28872680664062
1	169.89871215820312
2	170.41876220703125
1	171.02874755859375
2	171.72866821289062
1	172.30868530273438
2	172.84866333007812
1	173.40866088867188
2	173.95864868164062
1	174.51864624023438
2	175.13864135742188
1	175.70864868164062
2	176.31863403320312
1	176.898681640625
2	177.32864379882812
1	177.80862426757812
2	178.37863159179688
1	178.79861450195312
2	179.2586669921875
1	179.67861938476562
2	180.08859252929688
1	180.50857543945312
2	180.89859008789062
1	181.358642578125
2	181.8486328125
1	182.3486328125
2	182.67855834960938
1	183.19857788085938
2	183.65853881835938
1	184.07861328125
2	184.53854370117188
1	184.95852661132812
2	185.39852905273438
1	185.82852172851562
2	186.24859619140625
1	186.69851684570312
2	187.12850952148438
1	187.58853149414062
2	188.05850219726562
1	188.48849487304688
2	188.93850708007812
1	189.41848754882812
2	189.8985595703125
1	190.41848754882812
2	190.84848022460938
1	191.34848022460938
2	191.77847290039062
1	192.17852783203125
2	192.63845825195312
1	193.05844116210938
2	193.5985107421875
1	194.04852294921875
2	194.52850341796875
1	194.95849609375
2	195.40841674804688
1	195.88848876953125
2	196.30844116210938
1	196.73843383789062
2	197.16842651367188
1	197.678466796875
2	198.15841674804688
1	198.66845703125
2	199.22845458984375
1	199.72845458984375
2	200.17837524414062
1	200.6484375
2	201.08843994140625
1	201.54837036132812
2	201.99838256835938
1	202.47836303710938
2	202.93841552734375
1	203.41836547851562
2	203.97836303710938
1	204.45834350585938
2	204.91839599609375
1	205.38833618164062
2	205.848388671875
1	206.35830688476562
2	206.86831665039062
1	207.34829711914062
2	207.89837646484375
1	208.37835693359375
2	208.88836669921875
1	209.37835693359375
2	209.85833740234375
1	210.38827514648438
2	210.9283447265625
1	211.42825317382812
2	212.00827026367188
1	212.48825073242188
2	212.95831298828125
1	213.48825073242188
2	214.03823852539062
1	214.498291015625
2	214.97824096679688
1	215.48828125
2	215.94821166992188
1	216.46823120117188
2	217.05819702148438
1	217.61819458007812
2	218.12820434570312
1	218.60818481445312
2	219.05819702148438
1	219.5682373046875
2	219.96817016601562
1	220.45816040039062
2	221.25814819335938
1	221.88815307617188
2	222.47821044921875
1	223.0382080078125
2	223.54812622070312
1	224.10812377929688
2	224.55813598632812
1	224.99813842773438
2	225.52810668945312
1	226.07818603515625
2	226.63818359375
1	227.18817138671875
2	227.65811157226562
1	228.14810180664062
2	228.64810180664062
1	229.13809204101562
2	229.65814208984375
1	230.13809204101562
2	230.65814208984375
1	231.18807983398438
2	231.85806274414062
1	232.35806274414062
