type	onset
1	3.046905517578125
2	3.482208251953125
1	3.9326171875
2	4.5030517578125
1	5.073394775390625
2	5.613800048828125
1	6.169219970703125
2	6.724639892578125
1	7.325103759765625
2	7.880523681640625
1	8.390899658203125
2	8.961334228515625
1	9.516754150390625
2	9.997100830078125
1	10.447509765625
2	10.897796630859375
1	11.4532470703125
2	11.948577880859375
1	12.503997802734375
2	13.044403076171875
1	13.6448974609375
2	14.260284423828125
1	14.845733642578125
2	15.386138916015625
1	15.926544189453125
2	16.436920166015625
1	17.052398681640625
2	17.48779296875
1	17.908050537109375
2	18.358367919921875
1	18.928802490234375
2	19.454193115234375
1	20.069671630859375
2	20.610076904296875
1	21.195556640625
2	21.7509765625
1	22.201263427734375
2	22.786712646484375
1	23.222015380859375
2	23.777435302734375
1	24.25787353515625
2	24.873260498046875
1	25.488739013671875
2	26.014129638671875
1	26.524505615234375
2	27.034881591796875
1	27.50030517578125
2	27.935577392578125
1	28.50604248046875
2	29.10650634765625
1	29.58685302734375
2	30.12725830078125
1	30.66766357421875
2	31.25311279296875
1	31.838470458984375
2	32.453948974609375
1	32.934295654296875
2	33.354644775390625
1	33.804962158203125
2	34.390411376953125
1	34.930816650390625
2	35.531280517578125
1	35.966583251953125
2	36.552032470703125
1	37.092437744140625
2	37.527740478515625
1	37.963104248046875
2	38.5635986328125
1	39.043914794921875
2	39.554290771484375
1	40.15478515625
2	40.7552490234375
1	41.325592041015625
2	41.7760009765625
1	42.241302490234375
2	42.736663818359375
1	43.17205810546875
2	43.69744873046875
1	44.22283935546875
2	44.718170166015625
1	45.213531494140625
2	45.82904052734375
1	46.264312744140625
2	46.849761962890625
1	47.270050048828125
2	47.705413818359375
1	48.140716552734375
2	48.59112548828125
1	49.206512451171875
2	49.716888427734375
1	50.272308349609375
2	50.76776123046875
1	51.323089599609375
2	51.878509521484375
1	52.38897705078125
2	52.92938232421875
1	53.43975830078125
2	54.025115966796875
1	54.49053955078125
2	55.07598876953125
1	55.691375732421875
2	56.276824951171875
1	56.892303466796875
2	57.417694091796875
1	57.958099365234375
2	58.423431396484375
1	58.963836669921875
2	59.519256591796875
1	59.984588623046875
2	60.51007080078125
1	61.03546142578125
2	61.650848388671875
1	62.161224365234375
2	62.61163330078125
1	63.18206787109375
2	63.677398681640625
1	64.21780395507812
2	64.65310668945312
1	65.22354125976562
2	65.77896118164062
1	66.30435180664062
2	66.7247314453125
1	67.34011840820312
2	67.89553833007812
1	68.46597290039062
2	69.05142211914062
1	69.66693115234375
2	70.22235107421875
1	70.74774169921875
2	71.31817626953125
1	71.93356323242188
2	72.36895751953125
1	72.80422973632812
2	73.35964965820312
1	73.83999633789062
2	74.39541625976562
1	74.87576293945312
2	75.41616821289062
1	76.03164672851562
2	76.4820556640625
1	77.09744262695312
2	77.63784790039062
1	78.0732421875
2	78.68862915039062
1	79.154052734375
2	79.58932495117188
1	80.02462768554688
2	80.59506225585938
1	81.13546752929688
2	81.60089111328125
1	82.20126342773438
2	82.65167236328125
1	83.22210693359375
2	83.68740844726562
1	84.12271118164062
2	84.64810180664062
1	85.0985107421875
2	85.638916015625
1	86.1943359375
2	86.79470825195312
1	87.2451171875
2	87.69540405273438
1	88.22079467773438
2	88.80624389648438
1	89.30160522460938
2	89.78195190429688
1	90.32235717773438
2	90.89279174804688
1	91.44821166992188
2	91.88360595703125
1	92.48397827148438
2	92.99444580078125
1	93.51983642578125
2	93.98513793945312
1	94.45046997070312
2	94.93081665039062
1	95.4112548828125
2	95.95166015625
1	96.4620361328125
2	96.94235229492188
1	97.49777221679688
2	97.94808959960938
1	98.39849853515625
2	98.84878540039062
1	99.28408813476562
2	99.82449340820312
1	100.2899169921875
2	100.87527465820312
1	101.41567993164062
2	101.92605590820312
1	102.54153442382812
2	103.06692504882812
1	103.5323486328125
2	104.0277099609375
1	104.6131591796875
2	105.22854614257812
1	105.76895141601562
2	106.33938598632812
1	106.759765625
2	107.21005249023438
1	107.810546875
2	108.29086303710938
1	108.891357421875
2	109.31161499023438
1	109.80697631835938
2	110.30242919921875
1	110.81280517578125
2	111.24807739257812
1	111.71340942382812
2	112.19384765625
1	112.61410522460938
2	113.15451049804688
1	113.57479858398438
2	114.11520385742188
1	114.59564208984375
2	115.12103271484375
1	115.64642333984375
2	116.24688720703125
1	116.84725952148438
2	117.31268310546875
1	117.79299926757812
2	118.39349365234375
1	118.96392822265625
2	119.57931518554688
1	120.04473876953125
2	120.54010009765625
1	121.09552001953125
2	121.68087768554688
1	122.20635986328125
2	122.76168823242188
1	123.37716674804688
2	123.82757568359375
1	124.35296630859375
2	124.84832763671875
1	125.31362915039062
2	125.91409301757812
1	126.40945434570312
2	126.85977172851562
1	127.41519165039062
2	127.97061157226562
1	128.57107543945312
2	129.03640747070312
1	129.60684204101562
2	130.13223266601562
1	130.65762329101562
2	131.18301391601562
1	131.618408203125
2	132.143798828125
1	132.729248046875
2	133.254638671875
1	133.70492553710938
2	134.26034545898438
1	134.81576538085938
2	135.4312744140625
1	135.941650390625
2	136.5120849609375
1	137.11245727539062
2	137.71292114257812
1	138.26834106445312
2	138.83877563476562
1	139.43923950195312
2	140.05474853515625
1	140.56512451171875
2	141.06045532226562
1	141.63092041015625
2	142.11123657226562
1	142.59158325195312
2	143.10195922851562
1	143.61233520507812
2	144.16775512695312
1	144.70816040039062
2	145.20361328125
1	145.63888549804688
2	146.25439453125
1	146.77978515625
2	147.38015747070312
1	147.93557739257812
2	148.385986328125
1	148.9864501953125
2	149.55679321289062
1	150.14224243164062
2	150.607666015625
1	151.17800903320312
2	151.76345825195312
1	152.2288818359375
2	152.7843017578125
1	153.2496337890625
2	153.77499389648438
1	154.25534057617188
2	154.870849609375
1	155.41122436523438
2	155.981689453125
1	156.41696166992188
2	156.94235229492188
1	157.52780151367188
2	158.11325073242188
1	158.62362670898438
2	159.05892944335938
1	159.53936767578125
2	160.04974365234375
1	160.65011596679688
2	161.19052124023438
1	161.64093017578125
2	162.21136474609375
1	162.69168090820312
2	163.26214599609375
1	163.68240356445312
2	164.23782348632812
1	164.688232421875
2	165.15353393554688
1	165.66390991210938
2	166.2794189453125
1	166.74472045898438
2	167.18002319335938
1	167.64544677734375
2	168.26083374023438
1	168.77120971679688
2	169.31161499023438
1	169.86703491210938
