type	onset
1	24.691375732421875
2	25.126678466796875
1	25.547027587890625
2	26.027374267578125
1	26.507720947265625
2	26.9581298828125
1	27.408416748046875
2	27.858734130859375
1	28.32415771484375
2	28.789459228515625
1	29.254791259765625
2	29.705108642578125
1	30.1705322265625
2	30.680877685546875
1	31.146209716796875
2	31.611541748046875
1	32.06195068359375
2	32.527252197265625
1	33.007598876953125
2	33.502960205078125
1	33.9984130859375
2	34.463714599609375
1	34.974090576171875
2	35.454437255859375
1	35.93487548828125
2	36.41522216796875
1	36.880523681640625
2	37.345855712890625
1	37.811279296875
2	38.306640625
1	38.786956787109375
2	39.252288818359375
1	39.747650146484375
2	40.22808837890625
1	40.708404541015625
2	41.203765869140625
1	41.699127197265625
2	42.179473876953125
1	42.704864501953125
2	43.1702880859375
1	43.680633544921875
2	44.145965576171875
1	44.626312255859375
2	45.12176513671875
1	45.58709716796875
2	46.052398681640625
1	46.532745361328125
2	47.01318359375
1	47.4935302734375
2	48.033935546875
1	48.484222412109375
2	48.934539794921875
1	49.41497802734375
2	49.880279541015625
1	50.375640869140625
2	50.825958251953125
1	51.306396484375
2	51.801727294921875
1	52.297088623046875
2	52.747406005859375
1	53.24285888671875
2	53.843231201171875
1	54.27862548828125
2	54.78900146484375
1	55.224273681640625
2	55.704620361328125
1	56.215087890625
2	56.665374755859375
1	57.145721435546875
2	57.611053466796875
1	58.121429443359375
2	58.64691162109375
1	59.12725830078125
2	59.607574462890625
1	60.072906494140625
2	60.568267822265625
1	61.063720703125
2	61.589111328125
1	62.024383544921875
2	62.504730224609375
1	63.000091552734375
2	63.48052978515625
1	63.975860595703125
2	64.47122192382812
1	64.95156860351562
2	65.47695922851562
1	65.97232055664062
2	66.4227294921875
1	66.91806030273438
2	67.42843627929688
1	67.87875366210938
2	68.35919189453125
1	68.85452270507812
2	69.37991333007812
1	69.90530395507812
2	70.40066528320312
1	70.92605590820312
2	71.40640258789062
1	71.90185546875
2	72.397216796875
1	72.89254760742188
2	73.40292358398438
1	73.94332885742188
2	74.36361694335938
1	74.87408447265625
2	75.41448974609375
1	75.93988037109375
2	76.42019653320312
1	76.94558715820312
2	77.47097778320312
1	77.99636840820312
2	78.49172973632812
1	79.01712036132812
2	79.55752563476562
1	80.09793090820312
2	80.63833618164062
1	81.11868286132812
2	81.629150390625
1	82.12451171875
2	82.58981323242188
1	83.11520385742188
2	83.65560913085938
1	84.18099975585938
2	84.63140869140625
1	85.15679931640625
2	85.60708618164062
1	86.07241821289062
2	86.53775024414062
1	87.033203125
2	87.5435791015625
1	88.02389526367188
2	88.51925659179688
1	88.99960327148438
2	89.49505615234375
1	89.99041748046875
2	90.50076293945312
1	90.98110961914062
2	91.49148559570312
1	92.00186157226562
2	92.4822998046875
1	92.962646484375
2	93.42794799804688
1	93.87826538085938
2	94.35870361328125
1	94.80899047851562
2	95.36441040039062
1	95.91986083984375
2	96.40017700195312
1	96.91055297851562
2	97.42092895507812
1	97.94631958007812
2	98.4267578125
1	98.9371337890625
2	99.41744995117188
1	99.92782592773438
2	100.40817260742188
1	100.93356323242188
2	101.42892456054688
1	101.92437744140625
2	102.41973876953125
1	102.90005493164062
2	103.42544555664062
1	103.93582153320312
2	104.44619750976562
1	104.95657348632812
2	105.48196411132812
1	106.03738403320312
2	106.5028076171875
1	106.96810913085938
2	107.47848510742188
1	107.98886108398438
2	108.49923706054688
1	108.97967529296875
2	109.47503662109375
1	109.98541259765625
2	110.45071411132812
1	110.97610473632812
2	111.51651000976562
1	112.04190063476562
2	112.55227661132812
1	113.06265258789062
2	113.55810546875
1	114.0985107421875
2	114.6239013671875
1	115.10421752929688
2	115.59957885742188
1	116.18502807617188
2	116.68038940429688
1	117.19076538085938
2	117.71615600585938
1	118.24154663085938
2	118.76693725585938
1	119.30734252929688
2	119.78778076171875
1	120.29815673828125
2	120.83856201171875
1	121.40899658203125
2	121.88931274414062
1	122.42971801757812
2	122.94009399414062
1	123.60055541992188
2	124.12603759765625
1	124.63641357421875
2	125.11672973632812
1	125.56704711914062
2	125.9874267578125
1	126.5128173828125
2	127.02316284179688
1	127.57861328125
2	128.1190185546875
1	128.659423828125
2	129.244873046875
1	129.72518920898438
2	130.25057983398438
1	130.79098510742188
2	131.27133178710938
1	131.73666381835938
2	132.29208374023438
1	132.83248901367188
2	133.29791259765625
1	133.77822875976562
2	134.34869384765625
1	134.85903930664062
2	135.32437133789062
1	135.78970336914062
2	136.42019653320312
1	136.840576171875
2	137.365966796875
1	137.891357421875
2	138.416748046875
1	139.07717895507812
2	139.57254028320312
1	140.0830078125
2	140.5933837890625
1	141.23880004882812
2	141.71923828125
1	142.28958129882812
2	142.77001953125
1	143.29541015625
2	143.79074096679688
1	144.28610229492188
2	144.79647827148438
1	145.30685424804688
2	145.75726318359375
