filename	acq_time
eeg/sub-32_task-active_run-1_eeg.bdf	2025-02-12T10:22:00.000000Z
eeg/sub-32_task-active_run-2_eeg.bdf	2025-02-12T10:56:05.000000Z
eeg/sub-32_task-active_run-3_eeg.bdf	2025-02-12T11:32:40.000000Z
eeg/sub-32_task-active_run-4_eeg.bdf	2025-02-12T11:56:55.000000Z
eeg/sub-32_task-active_run-5_eeg.bdf	2025-02-12T12:21:53.000000Z
eeg/sub-32_task-motor_run-1_eeg.bdf	2025-02-12T10:44:23.000000Z
eeg/sub-32_task-motor_run-2_eeg.bdf	2025-02-12T11:20:08.000000Z
eeg/sub-32_task-passive_run-1_eeg.bdf	2025-02-12T10:33:19.000000Z
eeg/sub-32_task-passive_run-2_eeg.bdf	2025-02-12T11:08:43.000000Z
eeg/sub-32_task-passive_run-3_eeg.bdf	2025-02-12T11:45:22.000000Z
eeg/sub-32_task-passive_run-4_eeg.bdf	2025-02-12T12:10:46.000000Z
eeg/sub-32_task-passive_run-5_eeg.bdf	2025-02-12T12:34:57.000000Z
