filename	acq_time
eeg/sub-19_task-active_run-1_eeg.bdf	2024-12-18T09:44:16.000000Z
eeg/sub-19_task-active_run-2_eeg.bdf	2024-12-18T10:25:03.000000Z
eeg/sub-19_task-active_run-3_eeg.bdf	2024-12-18T10:59:26.000000Z
eeg/sub-19_task-active_run-4_eeg.bdf	2024-12-18T11:18:42.000000Z
eeg/sub-19_task-active_run-5_eeg.bdf	2024-12-18T11:41:30.000000Z
eeg/sub-19_task-active_run-6_eeg.bdf	2024-12-18T12:07:48.000000Z
eeg/sub-19_task-motor_run-1_eeg.bdf	2024-12-18T10:08:21.000000Z
eeg/sub-19_task-motor_run-2_eeg.bdf	2024-12-18T10:47:32.000000Z
eeg/sub-19_task-passive_run-1_eeg.bdf	2024-12-18T09:57:16.000000Z
eeg/sub-19_task-passive_run-2_eeg.bdf	2024-12-18T10:36:36.000000Z
eeg/sub-19_task-passive_run-3_eeg.bdf	2024-12-18T11:07:37.000000Z
eeg/sub-19_task-passive_run-4_eeg.bdf	2024-12-18T11:30:45.000000Z
eeg/sub-19_task-passive_run-5_eeg.bdf	2024-12-18T11:56:21.000000Z
eeg/sub-19_task-passive_run-6_eeg.bdf	2024-12-18T12:24:56.000000Z
