type	onset
1	2.025421142578125
2	2.535797119140625
1	3.076202392578125
2	3.511566162109375
1	4.1270751953125
2	4.697418212890625
1	5.2078857421875
2	5.658172607421875
1	6.183563232421875
2	6.753997802734375
1	7.204315185546875
2	7.63970947265625
1	8.19512939453125
2	8.780487060546875
1	9.395965576171875
2	9.846282958984375
1	10.32672119140625
2	10.83709716796875
1	11.37750244140625
2	11.992889404296875
1	12.51837158203125
2	12.983673095703125
1	13.464019775390625
2	13.989410400390625
1	14.4248046875
2	14.995147705078125
1	15.595611572265625
2	16.181060791015625
1	16.601348876953125
2	17.156768798828125
1	17.727203369140625
2	18.16259765625
1	18.718017578125
2	19.168304443359375
1	19.768798828125
2	20.384185791015625
1	20.819549560546875
2	21.405029296875
1	21.930419921875
2	22.365692138671875
1	22.921112060546875
2	23.491546630859375
1	24.092041015625
2	24.6925048828125
1	25.142791748046875
2	25.638153076171875
1	26.088470458984375
2	26.628875732421875
1	27.07928466796875
2	27.69476318359375
1	28.17510986328125
2	28.610382080078125
1	29.045684814453125
2	29.661163330078125
1	30.0965576171875
2	30.561859130859375
1	30.997161865234375
2	31.612640380859375
1	32.183074951171875
2	32.7535400390625
1	33.263885498046875
2	33.8643798828125
1	34.434814453125
2	34.900115966796875
1	35.365447998046875
2	35.980926513671875
1	36.521331787109375
2	37.091796875
1	37.527069091796875
2	38.142547607421875
1	38.592864990234375
2	39.193328857421875
1	39.733734130859375
2	40.3492431640625
1	40.799530029296875
2	41.294891357421875
1	41.895355224609375
2	42.495849609375
1	43.0662841796875
2	43.6217041015625
1	44.192138671875
2	44.807525634765625
1	45.2579345703125
2	45.723236083984375
1	46.3087158203125
2	46.909088134765625
1	47.3895263671875
2	47.929931640625
1	48.515380859375
2	48.9957275390625
1	49.446014404296875
2	49.896331787109375
1	50.39178466796875
2	50.94720458984375
1	51.42755126953125
2	51.937896728515625
1	52.53839111328125
2	53.12384033203125
1	53.63421630859375
2	54.054473876953125
1	54.519805908203125
2	55.090240478515625
1	55.690704345703125
2	56.216094970703125
1	56.711456298828125
2	57.1768798828125
1	57.71728515625
2	58.1826171875
1	58.617889404296875
2	59.173309326171875
1	59.683685302734375
2	60.239105224609375
1	60.719451904296875
2	61.19989013671875
1	61.650177001953125
2	62.190582275390625
1	62.730987548828125
2	63.196319580078125
1	63.721710205078125
2	64.21707153320312
1	64.757568359375
2	65.2679443359375
1	65.808349609375
2	66.3037109375
1	66.82907104492188
2	67.4295654296875
1	67.93994140625
2	68.5103759765625
1	68.93063354492188
2	69.45602416992188
1	69.89141845703125
2	70.49179077148438
1	71.07723999023438
2	71.64767456054688
1	72.21810913085938
2	72.63839721679688
1	73.10382080078125
2	73.53909301757812
1	73.98941040039062
2	74.4248046875
1	74.95016479492188
2	75.40048217773438
1	75.88082885742188
2	76.45126342773438
1	76.96163940429688
2	77.47210693359375
1	77.98248291015625
2	78.59786987304688
1	79.03326416015625
2	79.51358032226562
1	80.03897094726562
2	80.62442016601562
1	81.10476684570312
2	81.64517211914062
1	82.0655517578125
2	82.51583862304688
1	82.98117065429688
2	83.56661987304688
1	84.01693725585938
2	84.54232788085938
1	85.06771850585938
2	85.50308227539062
1	85.99844360351562
2	86.61395263671875
1	87.15435791015625
2	87.63467407226562
1	88.06997680664062
2	88.5654296875
1	89.12075805664062
2	89.6312255859375
1	90.21658325195312
2	90.78701782226562
1	91.282470703125
2	91.7928466796875
1	92.22811889648438
2	92.8436279296875
1	93.45901489257812
2	94.07449340820312
1	94.65994262695312
2	95.11026000976562
1	95.5306396484375
2	96.131103515625
1	96.656494140625
2	97.09176635742188
1	97.57211303710938
2	98.00750732421875
1	98.50286865234375
2	99.11834716796875
1	99.56863403320312
2	100.13909912109375
1	100.61941528320312
2	101.08474731445312
1	101.62515258789062
2	102.090576171875
1	102.6309814453125
2	103.20132446289062
1	103.666748046875
2	104.2371826171875
1	104.7325439453125
2	105.2579345703125
1	105.69320678710938
2	106.18856811523438
1	106.80404663085938
2	107.25436401367188
1	107.74981689453125
2	108.35018920898438
1	108.95065307617188
2	109.41598510742188
1	109.95639038085938
2	110.42181396484375
1	110.90213012695312
2	111.41250610351562
1	111.95291137695312
2	112.56842041015625
1	113.00369262695312
2	113.4390869140625
1	113.9344482421875
2	114.35470581054688
1	114.79010009765625
2	115.31549072265625
1	115.84088134765625
2	116.30618286132812
1	116.81655883789062
2	117.40200805664062
1	117.82229614257812
2	118.36270141601562
1	118.96316528320312
2	119.41357421875
1	119.98391723632812
2	120.56936645507812
1	121.16983032226562
2	121.71023559570312
1	122.31072998046875
2	122.92620849609375
1	123.34646606445312
2	123.81179809570312
1	124.33718872070312
2	124.7725830078125
1	125.343017578125
2	125.83837890625
1	126.31869506835938
2	126.85910034179688
1	127.33944702148438
2	127.78985595703125
1	128.37521362304688
2	128.93063354492188
1	129.45602416992188
2	130.02645874023438
1	130.55184936523438
2	131.13729858398438
1	131.57269287109375
2	132.11309814453125
1	132.62347412109375
2	133.05874633789062
1	133.55410766601562
2	134.07949829101562
1	134.66494750976562
2	135.25039672851562
1	135.85089111328125
2	136.37628173828125
1	136.93170166015625
2	137.44204711914062
1	137.86233520507812
2	138.38772583007812
1	138.8231201171875
2	139.33346557617188
1	139.9039306640625
2	140.36923217773438
1	140.84957885742188
2	141.46505737304688
1	141.96041870117188
2	142.51583862304688
1	143.05624389648438
2	143.49163818359375
1	143.95697021484375
2	144.57244873046875
1	145.05279541015625
2	145.51809692382812
1	146.01345825195312
2	146.56887817382812
1	147.15432739257812
2	147.73980712890625
1	148.28018188476562
2	148.73049926757812
1	149.28591918945312
2	149.76626586914062
1	150.27664184570312
2	150.787109375
1	151.22238159179688
2	151.8228759765625
1	152.3782958984375
2	152.9337158203125
1	153.35397338867188
2	153.84933471679688
1	154.44979858398438
2	154.93014526367188
1	155.36553955078125
2	155.83084106445312
1	156.44635009765625
2	156.98675537109375
1	157.54217529296875
2	158.09759521484375
1	158.65292358398438
2	159.23837280273438
1	159.68878173828125
2	160.18411254882812
1	160.78460693359375
2	161.32501220703125
1	161.80532836914062
2	162.42083740234375
1	162.93121337890625
2	163.36648559570312
1	163.84683227539062
2	164.2822265625
1	164.73251342773438
2	165.28793334960938
1	165.72323608398438
2	166.24862670898438
1	166.74407958984375
2	167.23944091796875
1	167.70474243164062
2	168.15505981445312
1	168.635498046875
2	169.160888671875
1	169.61117553710938
2	170.16659545898438
1	170.66195678710938
2	171.11227416992188
1	171.68270874023438
2	172.20809936523438
1	172.71856689453125
2	173.16885375976562
1	173.61917114257812
2	174.08450317382812
1	174.56494140625
2	175.01522827148438
1	175.49557495117188
2	176.02096557617188
1	176.56137084960938
2	177.13180541992188
1	177.61215209960938
2	178.13763427734375
1	178.61798095703125
2	179.17340087890625
1	179.66876220703125
2	180.14907836914062
1	180.68948364257812
2	181.15481567382812
1	181.5902099609375
2	182.10055541992188
1	182.68603515625
2	183.30142211914062
1	183.91690063476562
2	184.47232055664062
1	184.90762329101562
2	185.47805786132812
1	185.9134521484375
2	186.36373901367188
1	186.85910034179688
2	187.42953491210938
1	188.01498413085938
2	188.45028686523438
1	188.99069213867188
2	189.56112670898438
1	190.11654663085938
2	190.64193725585938
1	191.16732788085938
2	191.64776611328125
1	192.06802368164062
2	192.59341430664062
1	193.16384887695312
2	193.65921020507812
1	194.25967407226562
2	194.78506469726562
1	195.29544067382812
2	195.74575805664062
1	196.34622192382812
2	196.82656860351562
1	197.322021484375
2	197.77230834960938
1	198.28268432617188
2	198.85311889648438
1	199.4686279296875
2	199.97900390625
1	200.5194091796875
2	201.119873046875
1	201.6602783203125
2	202.1856689453125
1	202.80105590820312
2	203.281494140625
1	203.7918701171875
2	204.3623046875
1	204.857666015625
2	205.4130859375
1	206.02847290039062
2	206.52392578125
1	206.97421264648438
2	207.51461791992188
1	208.1151123046875
2	208.685546875
1	209.1658935546875
2	209.7813720703125
1	210.33670043945312
2	210.93716430664062
1	211.47756958007812
2	212.09304809570312
1	212.57339477539062
2	213.05374145507812
1	213.5191650390625
2	214.14956665039062
1	214.5999755859375
2	215.21536254882812
1	215.80081176757812
2	216.32620239257812
1	216.91165161132812
2	217.48208618164062
1	217.93240356445312
2	218.48782348632812
1	219.01321411132812
2	219.5086669921875
1	220.0340576171875
2	220.54443359375
1	221.0848388671875
2	221.56515502929688
1	222.03048706054688
2	222.55587768554688
1	223.12631225585938
2	223.65170288085938
1	224.19210815429688
2	224.76254272460938
1	225.19793701171875
2	225.78329467773438
1	226.33871459960938
2	226.83416748046875
1	227.35955810546875
2	227.88494873046875
1	228.30520629882812
2	228.81558227539062
1	229.38601684570312
2	229.86636352539062
1	230.331787109375
2	230.8271484375
1	231.26242065429688
2	231.72775268554688
1	232.32821655273438
2	232.86862182617188
1	233.34896850585938
2	233.87435913085938
1	234.35479736328125
2	234.77505493164062
1	235.39053344726562
2	235.97601318359375
1	236.50140380859375
2	237.04180908203125
1	237.55215454101562
2	238.03250122070312
1	238.51284790039062
2	238.9932861328125
1	239.56362915039062
2	240.14907836914062
1	240.68948364257812
2	241.1849365234375
1	241.74026489257812
2	242.32571411132812
1	242.82107543945312
2	243.33154296875
1	243.8118896484375
2	244.27719116210938
1	244.74252319335938
2	245.22296142578125
1	245.68826293945312
2	246.15359497070312
1	246.66397094726562
2	247.17434692382812
1	247.72976684570312
2	248.2252197265625
1	248.81057739257812
2	249.39602661132812
1	249.90640258789062
2	250.3868408203125
1	250.8671875
2	251.4376220703125
1	251.9329833984375
2	252.41329956054688
1	252.87863159179688
2	253.29901123046875
1	253.91439819335938
2	254.39483642578125
1	254.90521240234375
2	255.41555786132812
1	255.91091918945312
2	256.3462219238281
