onset	duration	trial_type	value	sample
0.146484375	0.0	passive/pos	1	2400
0.5631103515625	0.0	passive/neg	2	9226
1.0625	0.0	passive/pos	1	17408
1.564453125	0.0	passive/neg	2	25632
2.10858154296875	0.0	passive/pos	1	34547
2.64569091796875	0.0	passive/neg	2	43347
3.08978271484375	0.0	passive/pos	1	50623
3.587890625	0.0	passive/neg	2	58784
4.107177734375	0.0	passive/pos	1	67292
4.5181884765625	0.0	passive/neg	2	74026
4.9462890625	0.0	passive/pos	1	81040
5.48236083984375	0.0	passive/neg	2	89823
5.95867919921875	0.0	passive/pos	1	97627
6.49072265625	0.0	passive/neg	2	106344
7.087890625	0.0	passive/pos	1	116128
7.62713623046875	0.0	passive/neg	2	124963
8.09619140625	0.0	passive/pos	1	132648
8.529296875	0.0	passive/neg	2	139744
9.04443359375	0.0	passive/pos	1	148184
9.4456787109375	0.0	passive/neg	2	154758
9.9766845703125	0.0	passive/pos	1	163458
10.47283935546875	0.0	passive/neg	2	171587
11.07098388671875	0.0	passive/pos	1	181387
11.66607666015625	0.0	passive/neg	2	191137
12.08514404296875	0.0	passive/pos	1	198003
12.5533447265625	0.0	passive/neg	2	205674
12.9993896484375	0.0	passive/pos	1	212982
13.469482421875	0.0	passive/neg	2	220684
13.99078369140625	0.0	passive/pos	1	229225
14.548828125	0.0	passive/neg	2	238368
15.0010986328125	0.0	passive/pos	1	245778
15.49810791015625	0.0	passive/neg	2	253921
16.04620361328125	0.0	passive/pos	1	262901
16.491455078125	0.0	passive/neg	2	270196
16.99945068359375	0.0	passive/pos	1	278519
17.515625	0.0	passive/neg	2	286976
18.0128173828125	0.0	passive/pos	1	295122
18.45794677734375	0.0	passive/neg	2	302415
19.0150146484375	0.0	passive/pos	1	311542
19.43609619140625	0.0	passive/neg	2	318441
20.0242919921875	0.0	passive/pos	1	328078
20.431396484375	0.0	passive/neg	2	334748
20.91650390625	0.0	passive/pos	1	342696
21.4366455078125	0.0	passive/neg	2	351218
21.93768310546875	0.0	passive/pos	1	359427
22.389892578125	0.0	passive/neg	2	366836
22.9449462890625	0.0	passive/pos	1	375930
23.445068359375	0.0	passive/neg	2	384124
23.98028564453125	0.0	passive/pos	1	392893
24.41937255859375	0.0	passive/neg	2	400087
24.92376708984375	0.0	passive/pos	1	408351
25.36871337890625	0.0	passive/neg	2	415641
25.8677978515625	0.0	passive/pos	1	423818
26.451904296875	0.0	passive/neg	2	433388
26.97003173828125	0.0	passive/pos	1	441877
27.45013427734375	0.0	passive/neg	2	449743
27.933349609375	0.0	passive/pos	1	457660
28.44049072265625	0.0	passive/neg	2	465969
28.91363525390625	0.0	passive/pos	1	473721
29.4666748046875	0.0	passive/neg	2	482782
29.9677734375	0.0	passive/pos	1	490992
30.4998779296875	0.0	passive/neg	2	499710
30.9720458984375	0.0	passive/pos	1	507446
31.57012939453125	0.0	passive/neg	2	517245
32.059326171875	0.0	passive/pos	1	525260
32.577392578125	0.0	passive/neg	2	533748
33.11151123046875	0.0	passive/pos	1	542499
33.63970947265625	0.0	passive/neg	2	551153
34.20477294921875	0.0	passive/pos	1	560411
34.76690673828125	0.0	passive/neg	2	569621
35.2091064453125	0.0	passive/pos	1	576866
35.69219970703125	0.0	passive/neg	2	584781
36.250244140625	0.0	passive/pos	1	593924
36.66839599609375	0.0	passive/neg	2	600775
37.13653564453125	0.0	passive/pos	1	608445
37.6336669921875	0.0	passive/neg	2	616590
38.08770751953125	0.0	passive/pos	1	624029
38.5098876953125	0.0	passive/neg	2	630946
38.99200439453125	0.0	passive/pos	1	638845
39.444091796875	0.0	passive/neg	2	646252
39.973388671875	0.0	passive/pos	1	654924
40.452392578125	0.0	passive/neg	2	662772
40.87554931640625	0.0	passive/pos	1	669705
41.4398193359375	0.0	passive/neg	2	678950
42.03692626953125	0.0	passive/pos	1	688733
42.5679931640625	0.0	passive/neg	2	697434
43.01116943359375	0.0	passive/pos	1	704695
43.54730224609375	0.0	passive/neg	2	713479
44.07635498046875	0.0	passive/pos	1	722147
44.63873291015625	0.0	passive/neg	2	731361
45.1058349609375	0.0	passive/pos	1	739014
45.66094970703125	0.0	passive/neg	2	748109
46.0870361328125	0.0	passive/pos	1	755090
46.6221923828125	0.0	passive/neg	2	763858
47.21136474609375	0.0	passive/pos	1	773511
47.7965087890625	0.0	passive/neg	2	783098
48.31365966796875	0.0	passive/pos	1	791571
48.87396240234375	0.0	passive/neg	2	800751
49.37408447265625	0.0	passive/pos	1	808945
49.9561767578125	0.0	passive/neg	2	818482
50.5262451171875	0.0	passive/pos	1	827822
51.04840087890625	0.0	passive/neg	2	836377
51.52557373046875	0.0	passive/pos	1	844195
52.00384521484375	0.0	passive/neg	2	852031
52.470947265625	0.0	passive/pos	1	859684
52.99505615234375	0.0	passive/neg	2	868271
53.4912109375	0.0	passive/pos	1	876400
53.956298828125	0.0	passive/neg	2	884020
54.45941162109375	0.0	passive/pos	1	892263
54.9215087890625	0.0	passive/neg	2	899834
55.48870849609375	0.0	passive/pos	1	909127
55.9088134765625	0.0	passive/neg	2	916010
56.32989501953125	0.0	passive/pos	1	922909
56.80108642578125	0.0	passive/neg	2	930629
57.336181640625	0.0	passive/pos	1	939396
57.79833984375	0.0	passive/neg	2	946968
58.2064208984375	0.0	passive/pos	1	953654
58.70062255859375	0.0	passive/neg	2	961751
59.18768310546875	0.0	passive/pos	1	969731
59.7177734375	0.0	passive/neg	2	978416
60.23590087890625	0.0	passive/pos	1	986905
60.690185546875	0.0	passive/neg	2	994348
61.26214599609375	0.0	passive/pos	1	1003719
61.788330078125	0.0	passive/neg	2	1012340
62.252685546875	0.0	passive/pos	1	1019948
62.81756591796875	0.0	passive/neg	2	1029203
63.3037109375	0.0	passive/pos	1	1037168
63.89984130859375	0.0	passive/neg	2	1046935
64.4669189453125	0.0	passive/pos	1	1056226
64.873046875	0.0	passive/neg	2	1062880
65.33428955078125	0.0	passive/pos	1	1070437
65.8472900390625	0.0	passive/neg	2	1078842
66.34442138671875	0.0	passive/pos	1	1086987
66.87872314453125	0.0	passive/neg	2	1095741
67.35693359375	0.0	passive/pos	1	1103576
67.80694580078125	0.0	passive/neg	2	1110949
68.274169921875	0.0	passive/pos	1	1118604
68.747314453125	0.0	passive/neg	2	1126356
69.17034912109375	0.0	passive/pos	1	1133287
69.66754150390625	0.0	passive/neg	2	1141433
70.1466064453125	0.0	passive/pos	1	1149282
70.72869873046875	0.0	passive/neg	2	1158819
71.22381591796875	0.0	passive/pos	1	1166931
71.656982421875	0.0	passive/neg	2	1174028
72.07110595703125	0.0	passive/pos	1	1180813
72.481201171875	0.0	passive/neg	2	1187532
72.9893798828125	0.0	passive/pos	1	1195858
73.4254150390625	0.0	passive/neg	2	1203002
73.8935546875	0.0	passive/pos	1	1210672
74.40673828125	0.0	passive/neg	2	1219080
74.9527587890625	0.0	passive/pos	1	1228026
75.40802001953125	0.0	passive/neg	2	1235485
75.8323974609375	0.0	passive/pos	1	1242438
76.2642822265625	0.0	passive/neg	2	1249514
76.67840576171875	0.0	passive/pos	1	1256299
77.08648681640625	0.0	passive/neg	2	1262985
77.68658447265625	0.0	passive/pos	1	1272817
78.11175537109375	0.0	passive/neg	2	1279783
78.7069091796875	0.0	passive/pos	1	1289534
79.1910400390625	0.0	passive/neg	2	1297466
79.70013427734375	0.0	passive/pos	1	1305807
80.24029541015625	0.0	passive/neg	2	1314657
80.67242431640625	0.0	passive/pos	1	1321737
81.1915283203125	0.0	passive/neg	2	1330242
81.642578125	0.0	passive/pos	1	1337632
82.087890625	0.0	passive/neg	2	1344928
82.50982666015625	0.0	passive/pos	1	1351841
83.09295654296875	0.0	passive/neg	2	1361395
83.537109375	0.0	passive/pos	1	1368672
83.9453125	0.0	passive/neg	2	1375360
84.43939208984375	0.0	passive/pos	1	1383455
84.84649658203125	0.0	passive/neg	2	1390125
85.44464111328125	0.0	passive/pos	1	1399925
86.041015625	0.0	passive/neg	2	1409696
86.54693603515625	0.0	passive/pos	1	1417985
87.1231689453125	0.0	passive/neg	2	1427426
87.594482421875	0.0	passive/pos	1	1435148
88.12042236328125	0.0	passive/neg	2	1443765
88.556640625	0.0	passive/pos	1	1450912
89.14178466796875	0.0	passive/neg	2	1460499
89.71087646484375	0.0	passive/pos	1	1469823
90.179931640625	0.0	passive/neg	2	1477508
90.7100830078125	0.0	passive/pos	1	1486194
91.28619384765625	0.0	passive/neg	2	1495633
91.83331298828125	0.0	passive/pos	1	1504597
92.30157470703125	0.0	passive/neg	2	1512269
92.88165283203125	0.0	passive/pos	1	1521773
93.43572998046875	0.0	passive/neg	2	1530851
93.97186279296875	0.0	passive/pos	1	1539635
94.56439208984375	0.0	passive/neg	2	1549343
95.01824951171875	0.0	passive/pos	1	1556779
95.43353271484375	0.0	passive/neg	2	1563583
95.83355712890625	0.0	passive/pos	1	1570137
96.33966064453125	0.0	passive/neg	2	1578429
96.8638916015625	0.0	passive/pos	1	1587018
97.32196044921875	0.0	passive/neg	2	1594523
97.78717041015625	0.0	passive/pos	1	1602145
98.2562255859375	0.0	passive/neg	2	1609830
98.69842529296875	0.0	passive/pos	1	1617075
99.24945068359375	0.0	passive/neg	2	1626103
99.67657470703125	0.0	passive/pos	1	1633101
100.18670654296875	0.0	passive/neg	2	1641459
100.67877197265625	0.0	passive/pos	1	1649521
101.23992919921875	0.0	passive/neg	2	1658715
