type	onset
1	0.385894775390625
2	0.78594970703125
1	1.185882568359375
2	1.64593505859375
1	2.14593505859375
2	2.605865478515625
1	3.035858154296875
2	3.455841064453125
1	4.025848388671875
2	4.575836181640625
1	5.11590576171875
2	5.6658935546875
1	6.1558837890625
2	6.735809326171875
1	7.21588134765625
2	7.6558837890625
1	8.185821533203125
2	8.585784912109375
1	9.135772705078125
2	9.585784912109375
1	10.05584716796875
2	10.55584716796875
1	11.05584716796875
2	11.455780029296875
1	11.935760498046875
2	12.52581787109375
1	13.115753173828125
2	13.685760498046875
1	14.215728759765625
2	14.685791015625
1	15.235748291015625
2	15.775726318359375
1	16.275726318359375
2	16.705718994140625
1	17.175689697265625
2	17.765716552734375
1	18.265716552734375
2	18.685699462890625
1	19.21575927734375
2	19.685699462890625
1	20.125732421875
2	20.525665283203125
1	21.025665283203125
2	21.455657958984375
1	21.93572998046875
2	22.42572021484375
1	22.9757080078125
2	23.575653076171875
1	24.03570556640625
2	24.605621337890625
1	25.045623779296875
2	25.51568603515625
1	26.00567626953125
2	26.49566650390625
1	26.9456787109375
2	27.37567138671875
1	27.9256591796875
2	28.465606689453125
1	29.045654296875
2	29.53564453125
1	29.945587158203125
2	30.445587158203125
1	31.025634765625
2	31.555572509765625
1	32.155548095703125
2	32.755615234375
1	33.255523681640625
2	33.825531005859375
1	34.405548095703125
2	34.8455810546875
1	35.335540771484375
2	35.8355712890625
1	36.415496826171875
2	36.985504150390625
1	37.445556640625
2	37.87554931640625
1	38.345489501953125
2	38.74554443359375
1	39.295501708984375
2	39.86553955078125
1	40.435455322265625
2	40.895477294921875
1	41.445465087890625
2	42.015472412109375
1	42.595428466796875
2	43.115447998046875
1	43.56549072265625
2	44.085418701171875
1	44.525421142578125
2	44.955413818359375
1	45.4954833984375
2	45.905426025390625
1	46.505401611328125
2	47.085418701171875
1	47.66546630859375
2	48.185394287109375
1	48.735382080078125
2	49.13543701171875
1	49.615386962890625
2	50.1854248046875
1	50.605377197265625
2	51.055419921875
1	51.465362548828125
2	51.905364990234375
1	52.495330810546875
2	52.935333251953125
1	53.375335693359375
2	53.9053955078125
1	54.375335693359375
2	54.845306396484375
1	55.415313720703125
2	55.895294189453125
1	56.31536865234375
2	56.825286865234375
1	57.315277099609375
2	57.7353515625
1	58.16534423828125
2	58.755279541015625
1	59.185272216796875
2	59.78533935546875
1	60.285247802734375
2	60.735260009765625
1	61.275238037109375
2	61.835235595703125
1	62.275238037109375
2	62.705230712890625
1	63.17529296875
2	63.595245361328125
1	64.0352783203125
2	64.47528076171875
1	64.915283203125
2	65.51522827148438
1	66.10519409179688
2	66.57525634765625
1	67.05520629882812
2	67.48519897460938
1	68.01516723632812
2	68.57516479492188
1	68.9852294921875
2	69.46517944335938
1	70.02517700195312
2	70.59521484375
1	71.14517211914062
2	71.64520263671875
1	72.13516235351562
2	72.6951904296875
1	73.21511840820312
2	73.71511840820312
1	74.315185546875
2	74.78512573242188
1	75.31509399414062
2	75.86517333984375
1	76.32510375976562
2	76.73516845703125
1	77.19509887695312
2	77.69509887695312
1	78.1551513671875
2	78.755126953125
1	79.17507934570312
2	79.7451171875
1	80.15505981445312
2	80.6151123046875
1	81.06503295898438
2	81.52505493164062
1	82.05502319335938
2	82.61502075195312
1	83.05502319335938
2	83.63504028320312
1	84.09500122070312
2	84.52508544921875
1	85.08499145507812
2	85.61502075195312
1	86.11505126953125
2	86.51498413085938
1	86.99505615234375
2	87.47503662109375
1	88.02499389648438
2	88.46502685546875
1	88.89498901367188
2	89.37496948242188
1	89.97494506835938
2	90.45501708984375
1	90.94500732421875
2	91.53494262695312
1	91.95492553710938
2	92.41494750976562
1	92.9949951171875
2	93.45492553710938
1	93.92498779296875
2	94.35498046875
1	94.79489135742188
2	95.28497314453125
1	95.86489868164062
2	96.39495849609375
1	96.97488403320312
2	97.53488159179688
1	97.96487426757812
2	98.37493896484375
1	98.86492919921875
2	99.35491943359375
1	99.86483764648438
2	100.45486450195312
1	100.92483520507812
2	101.42483520507812
1	101.83489990234375
2	102.3948974609375
1	102.8748779296875
2	103.34481811523438
1	103.79483032226562
2	104.3648681640625
1	104.96481323242188
2	105.42486572265625
1	105.96481323242188
2	106.42477416992188
1	106.974853515625
2	107.56478881835938
1	108.11477661132812
2	108.60476684570312
1	109.11477661132812
2	109.60476684570312
1	110.15475463867188
2	110.684814453125
1	111.164794921875
2	111.6748046875
1	112.25473022460938
2	112.68472290039062
1	113.24472045898438
2	113.69473266601562
1	114.144775390625
2	114.64468383789062
1	115.05471801757812
2	115.52468872070312
1	116.07467651367188
2	116.63467407226562
1	117.104736328125
2	117.55465698242188
1	117.9747314453125
2	118.4647216796875
1	119.03472900390625
2	119.62466430664062
1	120.12466430664062
2	120.55465698242188
1	120.96463012695312
2	121.4447021484375
1	122.03463745117188
2	122.5546875
1	123.0546875
2	123.47467041015625
1	124.00460815429688
2	124.57461547851562
1	125.12460327148438
2	125.58465576171875
1	126.1346435546875
2	126.71456909179688
1	127.26455688476562
2	127.82455444335938
1	128.22457885742188
2	128.64456176757812
1	129.06454467773438
2	129.64456176757812
1	130.08456420898438
2	130.5946044921875
1	131.11453247070312
2	131.60452270507812
1	132.16452026367188
2	132.76449584960938
1	133.3245849609375
2	133.82449340820312
1	134.35455322265625
2	134.77450561523438
1	135.25448608398438
2	135.79446411132812
1	136.20449829101562
2	136.73446655273438
1	137.17446899414062
2	137.59445190429688
1	138.19451904296875
2	138.78445434570312
1	139.18450927734375
2	139.63442993164062
1	140.22445678710938
2	140.65444946289062
1	141.18441772460938
2	141.7144775390625
1	142.11441040039062
2	142.61441040039062
1	143.18441772460938
2	143.62442016601562
1	144.03439331054688
2	144.45437622070312
1	144.88446044921875
2	145.36444091796875
1	145.79443359375
2	146.36444091796875
1	146.90438842773438
2	147.43435668945312
1	147.97442626953125
2	148.5244140625
1	149.08441162109375
2	149.67434692382812
1	150.19439697265625
2	150.6343994140625
1	151.08432006835938
2	151.55438232421875
1	152.15432739257812
2	152.59432983398438
1	153.18429565429688
2	153.75430297851562
1	154.28436279296875
2	154.87429809570312
1	155.34426879882812
2	155.90426635742188
1	156.48428344726562
2	157.00433349609375
1	157.44424438476562
2	157.90426635742188
1	158.36431884765625
2	158.96426391601562
1	159.42422485351562
2	159.94424438476562
1	160.46429443359375
2	161.00424194335938
1	161.48422241210938
2	162.03421020507812
1	162.45419311523438
2	162.96420288085938
1	163.50418090820312
2	163.91424560546875
1	164.45419311523438
2	164.93417358398438
1	165.354248046875
2	165.90423583984375
1	166.32418823242188
2	166.88421630859375
1	167.47415161132812
2	167.95413208007812
1	168.39413452148438
2	168.91415405273438
1	169.49420166015625
2	170.06411743164062
1	170.56411743164062
2	171.09417724609375
1	171.6541748046875
2	172.17410278320312
1	172.58416748046875
2	173.12411499023438
1	173.54409790039062
2	173.99411010742188
1	174.43414306640625
2	174.89407348632812
1	175.30413818359375
2	175.70407104492188
1	176.15408325195312
2	176.70407104492188
1	177.13406372070312
2	177.5841064453125
1	178.02410888671875
2	178.5740966796875
1	178.98403930664062
2	179.50408935546875
1	180.05404663085938
2	180.54403686523438
1	181.09402465820312
2	181.60406494140625
1	182.174072265625
2	182.74398803710938
1	183.26400756835938
2	183.83404541015625
1	184.29397583007812
2	184.7740478515625
1	185.32403564453125
2	185.7540283203125
1	186.2440185546875
2	186.78396606445312
1	187.35400390625
2	187.864013671875
1	188.31393432617188
2	188.75393676757812
1	189.25393676757812
2	189.82394409179688
1	190.24392700195312
2	190.73391723632812
1	191.1939697265625
2	191.61392211914062
1	192.01388549804688
2	192.56396484375
1	193.08389282226562
2	193.6739501953125
1	194.18386840820312
2	194.73385620117188
1	195.20388793945312
2	195.70391845703125
1	196.25387573242188
2	196.85385131835938
1	197.3939208984375
2	197.8839111328125
1	198.41384887695312
2	198.91384887695312
1	199.40383911132812
2	199.99380493164062
1	200.41387939453125
2	200.86380004882812
1	201.40386962890625
2	201.89385986328125
1	202.43380737304688
2	202.94384765625
1	203.47378540039062
2	203.95376586914062
1	204.37384033203125
2	204.81375122070312
1	205.31375122070312
2	205.88375854492188
1	206.34381103515625
2	206.80374145507812
1	207.31375122070312
2	207.73373413085938
1	208.25375366210938
2	208.72372436523438
1	209.31378173828125
2	209.78372192382812
1	210.21371459960938
2	210.63369750976562
1	211.05377197265625
2	211.63369750976562
1	212.18368530273438
2	212.7237548828125
1	213.28375244140625
2	213.74368286132812
1	214.24368286132812
2	214.813720703125
1	215.29367065429688
2	215.85366821289062
1	216.37371826171875
2	216.82363891601562
1	217.35369873046875
2	217.9237060546875
1	218.35369873046875
2	218.773681640625
1	219.33367919921875
2	219.90359497070312
1	220.31362915039062
2	220.85360717773438
1	221.28359985351562
2	221.76358032226562
1	222.253662109375
2	222.82357788085938
1	223.24356079101562
2	223.733642578125
1	224.27359008789062
2	224.81356811523438
1	225.3336181640625
2	225.8336181640625
1	226.39361572265625
2	226.79354858398438
1	227.27352905273438
2	227.73355102539062
1	228.23358154296875
2	228.66354370117188
1	229.24359130859375
2	229.73348999023438
1	230.21356201171875
2	230.653564453125
1	231.24349975585938
2	231.71356201171875
1	232.21347045898438
2	232.64346313476562
1	233.08346557617188
2	233.67349243164062
1	234.21347045898438
2	234.65347290039062
1	235.2335205078125
2	235.75344848632812
1	236.16351318359375
2	236.7135009765625
1	237.19345092773438
2	237.78341674804688
1	238.24343872070312
2	238.71340942382812
1	239.17343139648438
2	239.61346435546875
1	240.1734619140625
2	240.66342163085938
1	241.09341430664062
2	241.54345703125
1	241.96343994140625
2	242.4134521484375
1	242.87338256835938
2	243.45343017578125
1	243.85336303710938
2	244.263427734375
1	244.75341796875
2	245.20333862304688
1	245.75341796875
2	246.19332885742188
1	246.7333984375
2	247.25332641601562
1	247.8533935546875
2	248.26333618164062
1	248.74331665039062
2	249.15338134765625
1	249.5733642578125
2	250.05331420898438
1	250.47329711914062
2	251.0633544921875
1	251.50335693359375
2	251.98333740234375
1	252.52328491210938
2	253.0533447265625
1	253.61334228515625
2	254.11325073242188
1	254.663330078125
2	255.17324829101562
1	255.7633056640625
2	256.1832580566406
1	256.7132263183594
2	257.1632385253906
1	257.6932067871094
2	258.2632141113281
1	258.6932067871094
2	259.1432189941406
1	259.5531921386719
2	259.9732666015625
1	260.4331970214844
2	260.9331970214844
1	261.4831848144531
2	261.9931945800781
1	262.4231872558594
2	263.01324462890625
1	263.61322021484375
2	264.1531677246094
1	264.7131652832031
2	265.1231384277344
1	265.60321044921875
2	266.023193359375
1	266.58319091796875
2	267.07318115234375
1	267.6031188964844
2	268.06317138671875
1	268.56317138671875
2	269.0730895996094
1	269.5830993652344
2	270.0830993652344
1	270.4930725097656
2	271.0231018066406
1	271.4930725097656
2	271.9530944824219
1	272.5130920410156
2	272.9930725097656
1	273.5530700683594
2	274.0430603027344
1	274.51312255859375
2	274.9730529785156
1	275.3930358886719
2	275.8031005859375
1	276.3930358886719
2	276.9330139160156
1	277.34307861328125
2	277.83306884765625
1	278.39306640625
2	278.8630065917969
1	279.2829895019531
2	279.8630065917969
1	280.3030090332031
2	280.7229919433594
1	281.1329650878906
2	281.55303955078125
1	282.0829772949219
2	282.54302978515625
1	283.0229797363281
2	283.5629577636719
1	284.1229553222656
2	284.5629577636719
1	285.072998046875
2	285.6729431152344
1	286.0929260253906
2	286.5829162597656
1	287.0229187011719
2	287.552978515625
1	288.0229187011719
2	288.47296142578125
1	288.8829040527344
2	289.3829040527344
1	289.9228820800781
2	290.4828796386719
1	290.9228820800781
2	291.4628601074219
1	291.8928527832031
2	292.4628601074219
1	293.05291748046875
2	293.6129150390625
1	294.1328430175781
2	294.5728454589844
1	295.1029052734375
2	295.5628356933594
1	296.03289794921875
2	296.6128234863281
1	297.1728210449219
2	297.6628112792969
1	298.19287109375
2	298.74285888671875
1	299.2027893066406
2	299.7727966308594
1	300.2627868652344
2	300.85284423828125
1	301.3827819824219
2	301.8227844238281
1	302.3827819824219
2	302.8527526855469
1	303.3427429199219
2	303.8327331542969
1	304.3828125
2	304.80279541015625
1	305.2727355957031
2	305.79278564453125
1	306.29278564453125
2	306.79278564453125
1	307.3827209472656
2	307.9427185058594
1	308.51275634765625
2	309.082763671875
1	309.4927062988281
2	309.9226989746094
1	310.5126647949219
2	310.9526672363281
1	311.37274169921875
2	311.7826843261719
1	312.2526550292969
2	312.7526550292969
1	313.2426452636719
2	313.6726379394531
1	314.1427001953125
2	314.7426452636719
1	315.2426452636719
2	315.7626953125
1	316.2026062011719
2	316.6426086425781
1	317.1626281738281
2	317.6026611328125
1	318.03265380859375
2	318.482666015625
1	319.0826110839844
2	319.5826416015625
1	320.1725769042969
2	320.6225891113281
1	321.1125793457031
2	321.5325622558594
1	322.0125427246094
2	322.4725646972656
1	322.9725646972656
2	323.5225524902344
1	323.9525451660156
2	324.4925231933594
1	325.0625305175781
2	325.6325378417969
1	326.1825256347656
2	326.6825256347656
1	327.1025085449219
2	327.6625061035156
1	328.2325134277344
2	328.7925109863281
1	329.2425537109375
2	329.7325439453125
1	330.2024841308594
2	330.6324768066406
1	331.16253662109375
2	331.6124572753906
1	332.072509765625
2	332.6524353027344
1	333.0524597167969
2	333.5124206542969
1	333.9425048828125
2	334.4425048828125
1	334.9724426269531
2	335.552490234375
1	336.0624084472656
2	336.59246826171875
1	337.0624084472656
2	337.4723815917969
1	338.0024108886719
2	338.4623718261719
1	338.9223937988281
2	339.4023742675781
1	339.9523620605469
2	340.492431640625
1	341.0223693847656
2	341.4923400878906
1	342.04241943359375
2	342.46240234375
1	342.9923400878906
2	343.5823974609375
1	344.0623474121094
2	344.5723876953125
1	344.9723205566406
2	345.4023132324219
1	345.8123779296875
2	346.2223205566406
1	346.6322937011719
2	347.2023010253906
1	347.72235107421875
2	348.2522888183594
1	348.7922668457031
2	349.2823486328125
1	349.7723388671875
2	350.1822814941406
1	350.7322692871094
2	351.2623291015625
1	351.7922668457031
2	352.31231689453125
1	352.7522277832031
2	353.2322998046875
1	353.7422180175781
2	354.2322998046875
1	354.6422424316406
2	355.0422058105469
1	355.5522155761719
2	356.02227783203125
1	356.562255859375
2	357.0221862792969
1	357.4422607421875
2	358.0321960449219
1	358.4521789550781
2	359.0021667480469
1	359.4421691894531
2	359.84222412109375
1	360.3121643066406
2	360.8821716308594
1	361.2822265625
2	361.8421325683594
1	362.4321594238281
2	362.9721374511719
1	363.4721374511719
2	364.06219482421875
1	364.5221252441406
2	364.9521179199219
1	365.4320983886719
2	365.9220886230469
1	366.3321228027344
2	366.9120788574219
1	367.4120788574219
2	367.8721008300781
1	368.3121337890625
2	368.8221435546875
1	369.4220886230469
2	369.8520812988281
1	370.4520568847656
2	371.0421142578125
1	371.59210205078125
2	372.152099609375
1	372.7320251464844
2	373.1720275878906
1	373.57208251953125
2	374.1220397949219
1	374.7220153808594
2	375.1720275878906
1	375.6620178222656
2	376.18206787109375
1	376.6219787597656
2	377.0920104980469
1	377.54205322265625
2	378.0619812011719
1	378.6219787597656
2	379.1219787597656
1	379.5319519042969
2	380.1219787597656
1	380.6820068359375
2	381.1119689941406
1	381.61199951171875
2	382.0419921875
1	382.552001953125
2	382.98199462890625
1	383.4519348144531
2	383.9519348144531
1	384.531982421875
2	384.95196533203125
1	385.5019226074219
2	386.0218811035156
1	386.511962890625
2	386.94195556640625
1	387.4518737792969
2	387.93194580078125
1	388.5218811035156
2	389.0218811035156
1	389.5718688964844
2	390.0018615722656
1	390.5919189453125
