type	onset
1	240.91622924804688
2	241.60623168945312
1	242.42626953125
2	243.35626220703125
1	243.94619750976562
2	244.56619262695312
1	245.12619018554688
2	245.68618774414062
1	246.29617309570312
2	246.99618530273438
1	247.61618041992188
2	248.17620849609375
1	248.7362060546875
2	249.28616333007812
1	249.86611938476562
2	250.37612915039062
1	250.9561767578125
2	251.47610473632812
1	252.04611206054688
2	252.60610961914062
1	253.11611938476562
2	253.66610717773438
1	254.22610473632812
2	254.78610229492188
1	255.30615234375
2	255.9061279296875
1	256.4560852050781
2	257.0361328125
1	257.57611083984375
2	258.1361083984375
1	258.6660461425781
2	259.256103515625
1	259.81610107421875
2	260.43609619140625
1	260.92608642578125
2	261.47607421875
1	262.0559997558594
2	262.5559997558594
1	263.15606689453125
2	263.76605224609375
1	264.3059997558594
2	264.946044921875
1	265.4659729003906
2	266.0659484863281
1	266.6459655761719
2	267.1559753417969
1	267.8159484863281
2	268.4459533691406
1	269.0759582519531
2	269.7459411621094
1	270.32598876953125
2	270.8659362792969
1	271.7558898925781
2	272.4959716796875
1	273.1958923339844
2	273.7759094238281
1	274.3658752441406
2	274.9258728027344
1	275.4659423828125
2	276.0958557128906
1	276.575927734375
2	277.2158508300781
1	277.7258605957031
2	278.2558288574219
1	278.9058532714844
2	279.4058837890625
1	279.9958190917969
2	280.5458068847656
1	281.1358642578125
2	281.6458740234375
1	282.2458190917969
2	282.82586669921875
1	283.3658447265625
2	283.9757995605469
1	284.5057678222656
2	285.0257873535156
1	285.65582275390625
2	286.3257751464844
1	286.9357604980469
2	287.6157531738281
1	288.13580322265625
2	288.7057189941406
1	289.3157958984375
2	289.92578125
1	290.5257263183594
2	291.0757141113281
1	291.6357116699219
2	292.21575927734375
1	292.71575927734375
2	293.2757568359375
1	293.82574462890625
2	294.4256896972656
1	294.94573974609375
2	295.4857177734375
1	295.9656677246094
2	296.7656555175781
1	297.2756652832031
2	297.6956481933594
1	298.2656555175781
2	298.9356384277344
1	299.6856384277344
2	300.2856140136719
1	300.87567138671875
2	301.5055847167969
1	302.045654296875
2	302.60565185546875
1	303.2055969238281
2	303.7955627441406
1	304.3755798339844
2	304.9655456542969
1	305.5455627441406
2	306.1055603027344
1	306.7255554199219
2	307.29559326171875
1	308.0655212402344
2	308.6755065917969
1	309.3255310058594
2	309.90557861328125
1	310.5954895019531
2	311.1855163574219
1	311.62554931640625
2	312.24554443359375
1	312.75555419921875
2	313.2654724121094
1	313.7254943847656
2	314.22552490234375
1	315.0254821777344
2	315.6754455566406
1	316.3754577636719
2	316.9254455566406
1	317.5454406738281
2	318.615478515625
1	319.365478515625
2	320.0754089355469
1	321.1253967285156
2	321.9853820800781
1	322.5953674316406
2	323.2153625488281
1	323.8154296875
2	324.6754150390625
1	325.3153381347656
2	325.9053649902344
1	326.5153503417969
2	327.10540771484375
1	327.7453308105469
2	328.5653381347656
1	329.2153015136719
2	329.9253234863281
1	330.7353515625
2	331.42535400390625
1	331.9952697753906
2	332.90533447265625
1	333.6252746582031
2	334.2852478027344
1	334.9752502441406
2	335.5952453613281
1	336.2052307128906
2	336.8153076171875
1	337.3752136230469
2	337.9352111816406
1	338.5852355957031
2	339.1152038574219
1	339.83526611328125
2	340.4751892089844
1	341.20526123046875
2	341.81524658203125
1	342.4651794433594
2	343.115234375
1	343.8951721191406
2	344.4652099609375
1	345.1751403808594
2	345.7052001953125
1	346.3551330566406
2	347.0251159667969
1	347.63519287109375
2	348.2751159667969
1	348.8951110839844
2	349.5050964355469
1	350.09515380859375
2	350.6850891113281
1	351.3150939941406
2	351.9350891113281
1	352.5450744628906
2	353.1550598144531
1	353.7350769042969
2	354.3450622558594
1	354.9750671386719
2	355.5950622558594
1	356.2550354003906
2	356.9250183105469
1	357.53509521484375
2	358.1549987792969
1	358.7950134277344
2	359.4150085449219
1	360.0550537109375
2	360.7250061035156
1	361.3349914550781
2	361.9449768066406
1	362.4549865722656
2	363.3149719238281
1	363.9849548339844
2	364.7949523925781
1	365.31500244140625
2	365.9449157714844
1	366.6649475097656
2	367.2649230957031
1	367.9849853515625
2	368.6949157714844
1	369.324951171875
2	370.00494384765625
1	370.6849365234375
2	371.3648986816406
1	371.9349365234375
2	372.544921875
1	373.1649169921875
2	373.8048400878906
1	374.34490966796875
2	375.1048278808594
1	375.83489990234375
2	376.4948425292969
1	377.1648254394531
2	377.7748107910156
1	378.4447937011719
2	379.0647888183594
1	379.7748107910156
2	380.3247985839844
1	380.9847717285156
2	381.5947570800781
1	382.3447570800781
2	383.2247619628906
1	384.11480712890625
2	385.1748046875
1	386.3247375488281
2	386.9947204589844
1	387.7647705078125
2	388.45477294921875
1	389.134765625
2	389.80474853515625
1	390.4446716308594
2	390.9747314453125
1	391.6746520996094
2	392.27471923828125
1	392.9146423339844
2	393.5546569824219
1	394.26470947265625
2	395.0146179199219
1	395.7246398925781
2	396.4146728515625
1	397.03466796875
2	397.6745910644531
1	398.3746032714844
2	399.0345764160156
1	399.6446533203125
2	400.2345886230469
1	400.8746337890625
2	401.4745788574219
1	402.0845642089844
2	402.7445373535156
1	403.3145446777344
2	403.91461181640625
1	404.51458740234375
2	405.14459228515625
1	405.76458740234375
2	406.4345703125
1	406.99456787109375
2	407.61456298828125
1	408.2544860839844
2	408.9944763183594
1	409.5845031738281
2	410.20452880859375
1	410.8444519042969
2	411.4844665527344
1	412.1144714355469
2	412.7644348144531
1	413.4544372558594
2	414.0644226074219
1	414.5844421386719
2	415.2244873046875
1	415.8044128417969
2	416.4644775390625
1	417.0544128417969
2	417.6543884277344
1	418.4743957519531
2	419.1643981933594
1	419.7543640136719
2	420.4244384765625
1	420.98443603515625
2	421.7343444824219
1	422.45440673828125
2	423.1444091796875
1	423.7843322753906
2	424.4043273925781
1	425.1543273925781
2	425.79437255859375
1	426.4543151855469
2	427.2643127441406
1	427.9742736816406
2	428.65435791015625
1	429.2842712402344
2	429.934326171875
1	430.5942687988281
2	431.23431396484375
1	431.9042663574219
2	432.654296875
1	433.3742370605469
2	434.0342102050781
1	434.70428466796875
2	435.4042053222656
1	436.13427734375
2	436.7641906738281
1	437.43426513671875
2	438.1542053222656
1	438.66424560546875
2	439.5741882324219
1	440.1641540527344
2	441.07421875
1	441.57421875
2	442.3541564941406
1	442.9141540527344
2	443.6741943359375
1	444.2641296386719
2	444.8241271972656
1	445.46417236328125
2	446.0041198730469
1	446.6141052246094
2	447.1741027832031
1	447.7140808105469
2	448.30413818359375
1	448.9640808105469
2	449.5640563964844
1	450.17413330078125
2	450.8140563964844
1	451.5340270996094
2	452.2540588378906
1	452.8740539550781
2	453.5540466308594
1	454.4140319824219
2	455.11407470703125
1	455.6640625
2	456.2840576171875
1	456.8739929199219
2	457.4839782714844
1	458.0939636230469
2	458.81402587890625
1	459.384033203125
2	459.9940185546875
1	460.79400634765625
2	461.67401123046875
1	462.3739318847656
2	463.0639343261719
1	463.6339416503906
2	464.26397705078125
1	464.8639221191406
2	465.62396240234375
1	467.4139404296875
2	468.9138488769531
1	469.8538513183594
2	470.56390380859375
1	471.3638610839844
2	472.1239013671875
1	472.8638916015625
2	473.5138244628906
1	474.23388671875
2	474.89385986328125
1	475.6138000488281
2	476.39385986328125
1	477.1437683105469
2	478.6337585449219
1	479.413818359375
2	480.2838134765625
1	480.8837585449219
2	481.5637512207031
1	482.32379150390625
2	483.0437316894531
1	483.7137145996094
2	484.42376708984375
1	485.0736999511719
2	485.78375244140625
1	486.3736877441406
2	487.14373779296875
1	487.7137451171875
2	488.51373291015625
1	489.1536560058594
2	489.8037109375
1	490.4636535644531
2	491.2036437988281
1	491.7636413574219
2	492.6736145019531
1	493.4736022949219
2	494.1435852050781
1	495.1435852050781
2	496.06365966796875
1	496.9435729980469
2	498.3336181640625
1	499.0035705566406
