type	onset
1	1.117340087890625
2	1.52740478515625
1	2.037322998046875
2	2.51739501953125
1	2.977325439453125
2	3.477325439453125
1	3.9373779296875
2	4.407318115234375
1	4.897308349609375
2	5.367279052734375
1	5.85736083984375
2	6.387298583984375
1	6.867279052734375
2	7.357269287109375
1	7.82733154296875
2	8.357269287109375
1	8.837249755859375
2	9.3773193359375
1	9.837249755859375
2	10.317230224609375
1	10.817230224609375
2	11.337249755859375
1	11.79730224609375
2	12.327239990234375
1	12.797210693359375
2	13.3272705078125
1	13.77728271484375
2	14.297210693359375
1	14.747222900390625
2	15.3072509765625
1	15.8072509765625
2	16.327178955078125
1	16.777191162109375
2	17.307159423828125
1	17.767181396484375
2	18.247161865234375
1	18.747161865234375
2	19.2772216796875
1	19.737152099609375
2	20.2672119140625
1	20.7672119140625
2	21.277130126953125
1	21.727142333984375
2	22.267120361328125
1	22.7271728515625
2	23.267120361328125
1	23.737091064453125
2	24.177093505859375
1	24.697113037109375
2	25.237091064453125
1	25.687103271484375
2	26.177093505859375
1	26.647064208984375
2	27.157073974609375
1	27.61712646484375
2	28.12713623046875
1	28.60711669921875
2	29.157073974609375
1	29.617034912109375
2	30.197052001953125
1	30.637054443359375
2	31.1470947265625
1	31.6370849609375
2	32.167022705078125
1	32.6370849609375
2	33.18707275390625
1	33.647003173828125
2	34.207000732421875
1	34.657012939453125
2	35.16705322265625
1	35.626983642578125
2	36.106964111328125
1	36.5870361328125
2	37.096954345703125
1	37.566986083984375
2	38.046966552734375
1	38.50701904296875
2	39.036956787109375
1	39.516937255859375
2	40.006927490234375
1	40.516937255859375
2	41.0369873046875
1	41.496917724609375
2	42.0269775390625
1	42.46697998046875
2	43.0169677734375
1	43.44696044921875
2	43.94696044921875
1	44.386962890625
2	44.906890869140625
1	45.386871337890625
2	45.906890869140625
1	46.336883544921875
2	46.896881103515625
1	47.346923828125
2	47.876861572265625
1	48.326873779296875
2	48.866851806640625
1	49.296844482421875
2	49.806854248046875
1	50.286834716796875
2	50.766815185546875
1	51.286834716796875
2	51.786834716796875
1	52.24688720703125
2	52.756805419921875
1	53.266815185546875
2	53.756805419921875
1	54.286773681640625
2	54.786773681640625
1	55.266845703125
2	55.7568359375
1	56.286773681640625
2	56.786773681640625
1	57.296783447265625
2	57.786773681640625
1	58.336761474609375
2	58.8468017578125
1	59.326751708984375
2	59.8367919921875
1	60.326751708984375
2	60.876739501953125
1	61.38677978515625
2	61.906707763671875
1	62.396697998046875
2	62.9267578125
1	63.436767578125
2	63.956695556640625
1	64.45669555664062
2	64.95669555664062
1	65.44668579101562
2	65.95672607421875
1	66.43667602539062
2	66.98666381835938
1	67.46664428710938
2	67.98666381835938
1	68.5067138671875
2	68.97665405273438
1	69.50662231445312
2	70.01663208007812
1	70.54669189453125
2	71.04669189453125
1	71.53668212890625
2	72.07662963867188
1	72.54660034179688
2	73.04660034179688
1	73.58657836914062
2	74.066650390625
1	74.566650390625
2	75.08657836914062
1	75.58657836914062
2	76.07656860351562
1	76.60662841796875
2	77.10662841796875
1	77.58660888671875
2	78.06655883789062
1	78.55654907226562
2	79.03652954101562
1	79.58651733398438
2	80.04653930664062
1	80.55657958984375
2	81.05657958984375
1	81.51651000976562
2	82.04656982421875
1	82.56649780273438
2	83.05648803710938
1	83.54647827148438
2	84.04647827148438
1	84.52655029296875
2	85.03646850585938
1	85.54647827148438
2	86.04647827148438
1	86.53646850585938
2	87.07644653320312
1	87.5565185546875
2	88.05642700195312
1	88.5465087890625
2	89.04641723632812
1	89.57644653320312
2	90.10641479492188
1	90.56643676757812
2	91.10641479492188
1	91.60641479492188
2	92.136474609375
1	92.63638305664062
2	93.15640258789062
1	93.69638061523438
2	94.25637817382812
1	94.73635864257812
2	95.24636840820312
1	95.72634887695312
2	96.22634887695312
1	96.7064208984375
2	97.24636840820312
1	97.79635620117188
2	98.31640625
1	98.78634643554688
2	99.29638671875
1	99.75631713867188
2	100.286376953125
1	100.76632690429688
2	101.30630493164062
1	101.78628540039062
2	102.30630493164062
1	102.79629516601562
2	103.24630737304688
1	103.73629760742188
2	104.25634765625
1	104.736328125
2	105.20626831054688
1	105.70626831054688
2	106.21627807617188
1	106.77630615234375
2	107.24624633789062
1	107.73623657226562
2	108.206298828125
1	108.64630126953125
2	109.15621948242188
1	109.67623901367188
2	110.186279296875
1	110.66622924804688
2	111.17626953125
1	111.68618774414062
2	112.18618774414062
1	112.67617797851562
2	113.21624755859375
1	113.73617553710938
2	114.21624755859375
1	114.65615844726562
2	115.20623779296875
1	115.68621826171875
2	116.19622802734375
1	116.72616577148438
2	117.21615600585938
1	117.64614868164062
2	118.2261962890625
1	118.68612670898438
2	119.2161865234375
1	119.80612182617188
2	120.25616455078125
1	120.76617431640625
2	121.27609252929688
1	121.75616455078125
2	122.28610229492188
1	122.73614501953125
2	123.296142578125
1	123.80606079101562
2	124.25607299804688
1	124.76608276367188
2	125.276123046875
1	125.75607299804688
2	126.256103515625
1	126.76611328125
2	127.24609375
1	127.756103515625
2	128.26602172851562
1	128.736083984375
2	129.25601196289062
1	129.78607177734375
2	130.28607177734375
1	130.74600219726562
2	131.25601196289062
1	131.73599243164062
2	132.23599243164062
1	132.72598266601562
2	133.23599243164062
1	133.73599243164062
2	134.27597045898438
1	134.74594116210938
2	135.2860107421875
1	135.86593627929688
2	136.34600830078125
1	136.88595581054688
2	137.36593627929688
1	137.85592651367188
2	138.385986328125
1	138.85592651367188
2	139.3759765625
1	139.8759765625
2	140.365966796875
1	140.865966796875
2	141.40591430664062
1	141.88589477539062
2	142.40594482421875
1	142.91586303710938
2	143.48587036132812
1	144.01593017578125
2	144.51593017578125
1	145.02584838867188
2	145.48587036132812
1	145.99591064453125
2	146.49591064453125
1	146.98590087890625
2	147.51583862304688
1	147.99581909179688
2	148.52587890625
1	148.98580932617188
2	149.49581909179688
1	149.97579956054688
2	150.47579956054688
1	150.97579956054688
2	151.45578002929688
1	151.92584228515625
2	152.45578002929688
1	152.96578979492188
2	153.44577026367188
1	153.92575073242188
2	154.475830078125
1	154.9658203125
2	155.49575805664062
1	155.97573852539062
2	156.47573852539062
1	156.99578857421875
2	157.52572631835938
1	158.03573608398438
2	158.53573608398438
1	159.0457763671875
2	159.52572631835938
1	160.00570678710938
2	160.5357666015625
1	160.97567749023438
2	161.47567749023438
1	162.0057373046875
2	162.45565795898438
1	162.96566772460938
2	163.50564575195312
1	164.00564575195312
2	164.46566772460938
1	164.96566772460938
2	165.45565795898438
1	165.95565795898438
2	166.41561889648438
1	166.92562866210938
2	167.4556884765625
1	167.93563842773438
2	168.41561889648438
1	168.89559936523438
2	169.38558959960938
1	169.90560913085938
2	170.39559936523438
1	170.86566162109375
2	171.37557983398438
1	171.83563232421875
2	172.31558227539062
1	172.81558227539062
2	173.29556274414062
1	173.77554321289062
2	174.28555297851562
1	174.79556274414062
2	175.27554321289062
1	175.76553344726562
2	176.32553100585938
1	176.83554077148438
2	177.31552124023438
1	177.8355712890625
2	178.3455810546875
1	178.8355712890625
2	179.3355712890625
1	179.86550903320312
2	180.29550170898438
1	180.82546997070312
2	181.33547973632812
1	181.81546020507812
2	182.2955322265625
1	182.7855224609375
2	183.2855224609375
1	183.79544067382812
2	184.24545288085938
1	184.7755126953125
2	185.2655029296875
1	185.74545288085938
2	186.2554931640625
1	186.7554931640625
2	187.2454833984375
1	187.71542358398438
2	188.2254638671875
1	188.7354736328125
2	189.18539428710938
1	189.74539184570312
2	190.23538208007812
1	190.75540161132812
2	191.29537963867188
1	191.75543212890625
2	192.26535034179688
1	192.78536987304688
2	193.29541015625
1	193.77536010742188
2	194.285400390625
1	194.81533813476562
2	195.32534790039062
1	195.81533813476562
2	196.31533813476562
1	196.79531860351562
2	197.275390625
1	197.75537109375
2	198.31536865234375
1	198.82528686523438
2	199.28530883789062
1	199.75527954101562
2	200.29534912109375
1	200.75527954101562
2	201.30526733398438
1	201.81527709960938
2	202.34524536132812
1	202.85525512695312
2	203.38531494140625
1	203.84524536132812
2	204.38531494140625
1	204.86529541015625
2	205.37521362304688
1	205.87521362304688
2	206.4052734375
1	206.88522338867188
2	207.41519165039062
1	207.9052734375
2	208.4052734375
1	208.91519165039062
2	209.40518188476562
1	209.92520141601562
2	210.43524169921875
1	210.91519165039062
2	211.43515014648438
1	211.95516967773438
2	212.43515014648438
1	212.9752197265625
2	213.45516967773438
1	213.94515991210938
2	214.49514770507812
1	214.9552001953125
2	215.4351806640625
1	215.9351806640625
2	216.41513061523438
1	216.9251708984375
2	217.43508911132812
1	217.93508911132812
2	218.44509887695312
1	218.93508911132812
2	219.43508911132812
1	219.94509887695312
2	220.42507934570312
1	220.93508911132812
2	221.43511962890625
1	221.94512939453125
2	222.43511962890625
1	222.96505737304688
2	223.47509765625
1	223.97509765625
2	224.50503540039062
1	224.99502563476562
2	225.52508544921875
1	226.01507568359375
2	226.50506591796875
1	227.01507568359375
2	227.52499389648438
1	228.00506591796875
2	228.49505615234375
1	229.01498413085938
2	229.50497436523438
1	229.98504638671875
2	230.48495483398438
1	230.99496459960938
2	231.50497436523438
1	232.0150146484375
2	232.5150146484375
1	233.02493286132812
2	233.51492309570312
1	234.04495239257812
2	234.67498779296875
1	235.15493774414062
2	235.69491577148438
1	236.2349853515625
2	236.79489135742188
1	237.38491821289062
2	237.94491577148438
1	238.49490356445312
2	239.03488159179688
1	239.57485961914062
2	240.12493896484375
1	240.6849365234375
2	241.24484252929688
1	241.784912109375
2	242.36483764648438
1	242.92483520507812
2	243.48483276367188
1	243.97482299804688
2	244.55484008789062
1	245.11483764648438
2	245.68487548828125
1	246.21481323242188
2	246.79486083984375
1	247.33480834960938
2	247.91485595703125
1	248.46484375
2	248.98477172851562
1	249.55477905273438
2	250.11477661132812
1	250.65475463867188
2	251.20474243164062
1	251.79476928710938
2	252.3048095703125
1	252.85479736328125
2	253.40475463867188
1	253.9248046875
2	254.46478271484375
1	255.00473022460938
2	255.55471801757812
1	256.0647277832031
2	256.634765625
1	257.1546936035156
2	257.7146911621094
1	258.3146667480469
2	258.8146667480469
1	259.3447265625
2	259.91473388671875
1	260.4446716308594
2	260.9846496582031
1	261.4946594238281
2	262.07470703125
1	262.63470458984375
2	263.2146301269531
1	263.75469970703125
2	264.3446350097656
1	264.85467529296875
2	265.4046325683594
1	265.96466064453125
2	266.5646057128906
1	267.20465087890625
2	267.7345886230469
1	268.2646484375
2	268.7945861816406
1	269.2845764160156
2	269.7945861816406
1	270.3245544433594
2	270.80462646484375
1	271.3645324707031
2	271.8645324707031
1	272.3745422363281
2	272.8645324707031
1	273.3445129394531
2	273.8745422363281
1	274.4045104980469
2	274.8645324707031
1	275.3345031738281
2	275.8445129394531
1	276.3345031738281
2	276.8945007324219
1	277.3945007324219
