type	onset
1	1.035064697265625
2	1.55511474609375
1	2.095062255859375
2	2.66510009765625
1	3.205047607421875
2	3.77508544921875
1	4.195037841796875
2	4.64508056640625
1	5.0850830078125
2	5.595001220703125
1	6.115020751953125
2	6.595001220703125
1	7.0650634765625
2	7.49505615234375
1	7.964996337890625
2	8.5450439453125
1	8.994964599609375
2	9.5250244140625
1	10.054962158203125
2	10.594940185546875
1	11.094940185546875
2	11.554962158203125
1	12.125
2	12.625
1	13.204925537109375
2	13.774932861328125
1	14.214935302734375
2	14.7149658203125
1	15.234893798828125
2	15.674896240234375
1	16.184906005859375
2	16.7049560546875
1	17.284881591796875
2	17.794891357421875
1	18.31494140625
2	18.794891357421875
1	19.254852294921875
2	19.764862060546875
1	20.324859619140625
2	20.9049072265625
1	21.384857177734375
2	21.934844970703125
1	22.45489501953125
2	22.854827880859375
1	23.3848876953125
2	23.82489013671875
1	24.284820556640625
2	24.73486328125
1	25.154815673828125
2	25.584808349609375
1	26.03485107421875
2	26.46484375
1	26.894805908203125
2	27.324798583984375
1	27.89483642578125
2	28.38482666015625
1	28.844757080078125
2	29.304779052734375
1	29.87481689453125
2	30.384735107421875
1	30.844757080078125
2	31.324737548828125
1	31.894744873046875
2	32.324737548828125
1	32.794708251953125
2	33.2747802734375
1	33.7747802734375
2	34.2647705078125
1	34.774688720703125
2	35.344696044921875
1	35.904693603515625
2	36.404693603515625
1	36.844696044921875
2	37.42474365234375
1	37.834686279296875
2	38.314666748046875
1	38.7247314453125
2	39.15472412109375
1	39.594635009765625
2	39.994659423828125
1	40.4447021484375
2	40.964630126953125
1	41.534637451171875
2	42.11468505859375
1	42.664642333984375
2	43.23468017578125
1	43.78466796875
2	44.374603271484375
1	44.934600830078125
2	45.504608154296875
1	46.004608154296875
2	46.484588623046875
1	46.94464111328125
2	47.44464111328125
1	47.844573974609375
2	48.31463623046875
1	48.91461181640625
2	49.494537353515625
1	49.91461181640625
2	50.41461181640625
1	50.89459228515625
2	51.294525146484375
1	51.89459228515625
2	52.45458984375
1	52.964508056640625
2	53.404510498046875
1	53.894500732421875
2	54.384490966796875
1	54.844512939453125
2	55.3045654296875
1	55.72454833984375
2	56.194488525390625
1	56.66455078125
2	57.104461669921875
1	57.57452392578125
2	58.004486083984375
1	58.544464111328125
2	59.024444580078125
1	59.43450927734375
2	59.964447021484375
1	60.464447021484375
2	60.9844970703125
1	61.404449462890625
2	61.844482421875
1	62.254425048828125
2	62.734405517578125
1	63.27447509765625
2	63.824462890625
1	64.24441528320312
2	64.65438842773438
1	65.22439575195312
2	65.63436889648438
1	66.19436645507812
2	66.6644287109375
1	67.13436889648438
2	67.57437133789062
1	68.12435913085938
2	68.70440673828125
1	69.1444091796875
2	69.59432983398438
1	70.1444091796875
2	70.74435424804688
1	71.25439453125
2	71.75439453125
1	72.22433471679688
2	72.744384765625
1	73.29437255859375
2	73.77432250976562
1	74.37429809570312
2	74.91427612304688
1	75.3343505859375
2	75.89434814453125
1	76.46426391601562
2	77.02426147460938
1	77.45425415039062
2	77.95425415039062
1	78.53427124023438
2	78.99432373046875
1	79.49423217773438
2	80.0242919921875
1	80.47421264648438
2	80.904296875
1	81.40420532226562
2	81.87423706054688
1	82.30422973632812
2	82.81427001953125
1	83.27420043945312
2	83.75418090820312
1	84.29425048828125
2	84.89419555664062
1	85.30416870117188
2	85.86416625976562
1	86.4542236328125
2	86.89422607421875
1	87.43417358398438
2	87.84414672851562
1	88.25421142578125
2	88.814208984375
1	89.23416137695312
2	89.77413940429688
1	90.1842041015625
2	90.73419189453125
1	91.27413940429688
2	91.67410278320312
1	92.19412231445312
2	92.73410034179688
1	93.31411743164062
2	93.81414794921875
1	94.24411010742188
2	94.73410034179688
1	95.26406860351562
2	95.79412841796875
1	96.28408813476562
2	96.8541259765625
1	97.38406372070312
2	97.79403686523438
1	98.26406860351562
2	98.73403930664062
1	99.13409423828125
2	99.60403442382812
1	100.05404663085938
2	100.47402954101562
1	100.89401245117188
2	101.29403686523438
1	101.8040771484375
2	102.35406494140625
1	102.86398315429688
2	103.32400512695312
1	103.73397827148438
2	104.23397827148438
1	104.82403564453125
2	105.24398803710938
1	105.81402587890625
2	106.22396850585938
1	106.76394653320312
2	107.21395874023438
1	107.78396606445312
2	108.2239990234375
1	108.81393432617188
2	109.26394653320312
1	109.7139892578125
2	110.18392944335938
1	110.66390991210938
2	111.25396728515625
1	111.73391723632812
2	112.26397705078125
1	112.6939697265625
2	113.21389770507812
1	113.6839599609375
2	114.25387573242188
1	114.77389526367188
2	115.20388793945312
1	115.70388793945312
2	116.22384643554688
1	116.80386352539062
2	117.3839111328125
1	117.8839111328125
2	118.36386108398438
1	118.77383422851562
2	119.33383178710938
1	119.83383178710938
2	120.43380737304688
1	120.8538818359375
2	121.29388427734375
1	121.70382690429688
2	122.26385498046875
1	122.79379272460938
2	123.35379028320312
1	123.90377807617188
2	124.3138427734375
1	124.77377319335938
2	125.173828125
1	125.663818359375
2	126.26376342773438
1	126.76376342773438
2	127.34381103515625
1	127.83380126953125
2	128.40380859375
1	128.85372924804688
2	129.2637939453125
1	129.68377685546875
2	130.26370239257812
1	130.66372680664062
2	131.19369506835938
1	131.603759765625
2	132.19369506835938
1	132.75369262695312
2	133.20370483398438
1	133.76370239257812
2	134.29367065429688
1	134.88372802734375
2	135.4437255859375
1	135.89364624023438
2	136.40365600585938
1	136.91366577148438
2	137.40365600585938
1	138.00363159179688
