type	onset
1	0.6268310546875
2	1.1268310546875
1	1.67681884765625
2	2.17681884765625
1	2.66680908203125
2	3.106719970703125
1	3.696746826171875
2	4.126739501953125
1	4.666717529296875
2	5.236724853515625
1	5.706695556640625
2	6.25677490234375
1	6.666717529296875
2	7.23675537109375
1	7.636688232421875
2	8.196685791015625
1	8.65673828125
2	9.196685791015625
1	9.636688232421875
2	10.046661376953125
1	10.45672607421875
2	11.0167236328125
1	11.556671142578125
2	12.146636962890625
1	12.576629638671875
2	13.016632080078125
1	13.586639404296875
2	14.16668701171875
1	14.686614990234375
2	15.116607666015625
1	15.686614990234375
2	16.14666748046875
1	16.716583251953125
2	17.286590576171875
1	17.6866455078125
2	18.12664794921875
1	18.546600341796875
2	19.096588134765625
1	19.526580810546875
2	20.03662109375
1	20.47662353515625
2	21.056549072265625
1	21.606536865234375
2	22.106536865234375
1	22.58660888671875
2	23.026519775390625
1	23.536529541015625
2	24.076507568359375
1	24.546539306640625
2	25.1265869140625
1	25.686492919921875
2	26.186492919921875
1	26.756500244140625
2	27.16656494140625
1	27.566497802734375
2	28.166473388671875
1	28.696533203125
2	29.12652587890625
1	29.62652587890625
2	30.12652587890625
1	30.536468505859375
2	31.036468505859375
1	31.436431884765625
2	31.906494140625
1	32.326446533203125
2	32.896484375
1	33.396484375
2	33.95648193359375
1	34.486419677734375
2	34.936431884765625
1	35.336395263671875
2	35.896392822265625
1	36.356414794921875
2	36.79644775390625
1	37.3564453125
2	37.956390380859375
1	38.546356201171875
2	39.096435546875
1	39.676361083984375
2	40.096343994140625
1	40.656341552734375
2	41.076416015625
1	41.486358642578125
2	42.046356201171875
1	42.526336669921875
2	43.026336669921875
1	43.446319580078125
2	43.9063720703125
1	44.34637451171875
2	44.756317138671875
1	45.226287841796875
2	45.766357421875
1	46.346282958984375
2	46.896270751953125
1	47.456268310546875
2	47.856292724609375
1	48.346282958984375
2	48.836273193359375
1	49.29632568359375
2	49.876251220703125
1	50.41632080078125
2	50.856231689453125
1	51.416229248046875
2	51.876251220703125
1	52.356231689453125
2	52.8162841796875
1	53.24627685546875
2	53.67626953125
1	54.23626708984375
2	54.74627685546875
1	55.166259765625
2	55.67626953125
1	56.15625
2	56.71624755859375
1	57.136199951171875
2	57.666168212890625
1	58.166168212890625
2	58.70623779296875
1	59.276153564453125
2	59.836151123046875
1	60.286163330078125
2	60.8662109375
1	61.336151123046875
2	61.746124267578125
1	62.28619384765625
2	62.746124267578125
1	63.296112060546875
2	63.836181640625
1	64.23611450195312
2	64.66610717773438
1	65.10610961914062
2	65.54611206054688
1	66.11614990234375
2	66.70608520507812
1	67.296142578125
2	67.796142578125
1	68.20608520507812
2	68.67605590820312
1	69.22604370117188
2	69.66604614257812
1	70.21603393554688
2	70.68609619140625
1	71.16604614257812
2	71.56610107421875
1	72.04608154296875
2	72.58602905273438
1	73.02603149414062
2	73.44601440429688
1	73.86599731445312
2	74.466064453125
1	74.90606689453125
2	75.47598266601562
1	75.89605712890625
2	76.3160400390625
1	76.75604248046875
2	77.3160400390625
1	77.76596069335938
2	78.2960205078125
1	78.87594604492188
2	79.30593872070312
1	79.73593139648438
2	80.20596313476562
1	80.75595092773438
2	81.2760009765625
1	81.84591674804688
2	82.39590454101562
1	82.91592407226562
2	83.51589965820312
1	84.07589721679688
2	84.63589477539062
1	85.04595947265625
2	85.50588989257812
1	86.07589721679688
2	86.65594482421875
1	87.14593505859375
2	87.63592529296875
1	88.13592529296875
2	88.59585571289062
1	89.09585571289062
2	89.60586547851562
1	90.0458984375
2	90.56582641601562
1	91.05581665039062
2	91.46588134765625
1	92.05581665039062
2	92.59588623046875
1	93.17581176757812
2	93.65579223632812
1	94.22579956054688
2	94.71578979492188
1	95.23580932617188
2	95.76577758789062
1	96.18576049804688
2	96.62576293945312
1	97.02578735351562
2	97.6058349609375
1	98.04574584960938
2	98.5758056640625
1	99.06576538085938
2	99.49575805664062
1	100.05575561523438
2	100.64572143554688
1	101.21572875976562
2	101.76571655273438
1	102.32571411132812
2	102.74569702148438
1	103.2857666015625
2	103.86569213867188
1	104.29568481445312
2	104.7657470703125
1	105.27566528320312
2	105.67568969726562
1	106.14566040039062
2	106.64566040039062
1	107.2457275390625
2	107.70565795898438
1	108.17572021484375
2	108.69564819335938
1	109.2156982421875
2	109.80563354492188
1	110.39569091796875
2	110.80563354492188
1	111.35562133789062
2	111.80563354492188
1	112.29562377929688
2	112.82559204101562
1	113.34561157226562
2	113.9156494140625
1	114.49557495117188
2	115.08560180664062
1	115.66555786132812
2	116.16555786132812
1	116.57562255859375
2	116.99557495117188
1	117.54556274414062
2	117.99560546875
1	118.40554809570312
2	118.99560546875
1	119.57553100585938
2	120.02554321289062
1	120.46554565429688
2	120.98550415039062
1	121.43551635742188
2	121.86550903320312
1	122.44552612304688
2	122.93551635742188
1	123.39556884765625
2	123.97549438476562
1	124.5555419921875
2	124.97549438476562
1	125.52548217773438
2	126.0555419921875
1	126.50546264648438
2	127.0255126953125
1	127.5255126953125
2	128.0155029296875
1	128.5255126953125
2	129.09542846679688
1	129.61544799804688
2	130.16543579101562
1	130.62548828125
2	131.08541870117188
1	131.65542602539062
2	132.09542846679688
1	132.63540649414062
2	133.20541381835938
1	133.76541137695312
2	134.24539184570312
1	134.825439453125
2	135.34536743164062
1	135.89535522460938
2	136.41537475585938
1	136.98541259765625
2	137.46536254882812
1	137.95535278320312
2	138.52536010742188
1	139.10531616210938
2	139.68533325195312
1	140.21539306640625
2	140.81533813476562
1	141.21530151367188
2	141.70529174804688
1	142.22531127929688
2	142.68536376953125
1	143.1253662109375
2	143.55535888671875
1	144.13528442382812
2	144.62527465820312
1	145.17526245117188
2	145.60525512695312
1	146.14532470703125
2	146.71524047851562
1	147.29525756835938
2	147.8052978515625
1	148.3153076171875
2	148.72525024414062
1	149.27523803710938
2	149.86520385742188
1	150.42520141601562
2	151.00521850585938
1	151.54519653320312
2	152.09527587890625
1	152.5252685546875
2	153.04519653320312
1	153.65518188476562
2	154.16519165039062
1	154.60519409179688
2	155.16522216796875
1	155.74514770507812
2	156.27517700195312
1	156.86514282226562
2	157.44515991210938
1	157.98513793945312
2	158.53512573242188
1	158.98513793945312
2	159.41513061523438
1	159.90512084960938
2	160.33511352539062
1	160.86517333984375
2	161.35516357421875
1	161.76510620117188
2	162.26510620117188
1	162.85507202148438
2	163.43508911132812
1	163.84515380859375
2	164.3851318359375
1	164.95513916015625
2	165.47506713867188
1	166.005126953125
2	166.485107421875
1	167.00503540039062
2	167.55502319335938
1	167.97509765625
2	168.38504028320312
1	168.94503784179688
2	169.52508544921875
1	169.93502807617188
2	170.43502807617188
1	171.01498413085938
2	171.49505615234375
1	171.94497680664062
2	172.48504638671875
1	172.9150390625
2	173.44497680664062
1	173.92495727539062
2	174.46502685546875
1	175.00497436523438
