type	onset
1	1.015045166015625
2	1.575042724609375
1	2.135040283203125
2	2.635040283203125
1	3.105010986328125
2	3.595001220703125
1	4.154998779296875
2	4.75506591796875
1	5.24505615234375
2	5.654998779296875
1	6.064971923828125
2	6.494964599609375
1	6.934967041015625
2	7.384979248046875
1	7.794952392578125
2	8.314971923828125
1	8.89501953125
2	9.304962158203125
1	9.894927978515625
2	10.32501220703125
1	10.834930419921875
2	11.2349853515625
1	11.814910888671875
2	12.2449951171875
1	12.654937744140625
2	13.204925537109375
1	13.66497802734375
2	14.254913330078125
1	14.844879150390625
2	15.364898681640625
1	15.824951171875
2	16.404876708984375
1	16.974884033203125
2	17.49493408203125
1	18.004852294921875
2	18.584869384765625
1	19.1649169921875
2	19.59490966796875
1	20.1549072265625
2	20.70489501953125
1	21.284820556640625
2	21.764892578125
1	22.264801025390625
2	22.80487060546875
1	23.224822998046875
2	23.824798583984375
1	24.324798583984375
2	24.834808349609375
1	25.334808349609375
2	25.794769287109375
1	26.324798583984375
2	26.734771728515625
1	27.3248291015625
2	27.76483154296875
1	28.264739990234375
2	28.684814453125
1	29.264739990234375
2	29.704742431640625
1	30.144744873046875
2	30.554718017578125
1	31.074737548828125
2	31.664794921875
1	32.20477294921875
2	32.614715576171875
1	33.07476806640625
2	33.494720458984375
1	33.974700927734375
2	34.544708251953125
1	34.974700927734375
2	35.42474365234375
1	35.944671630859375
2	36.434661865234375
1	36.984649658203125
2	37.434661865234375
1	37.884674072265625
2	38.304656982421875
1	38.854644775390625
2	39.364654541015625
1	39.82470703125
2	40.294647216796875
1	40.704620361328125
2	41.1846923828125
1	41.724639892578125
2	42.294677734375
1	42.85467529296875
2	43.434600830078125
1	43.854583740234375
2	44.354583740234375
1	44.8946533203125
2	45.45465087890625
1	46.024566650390625
2	46.474578857421875
1	47.034576416015625
2	47.6046142578125
1	48.204559326171875
2	48.754547119140625
1	49.224609375
2	49.724609375
1	50.224517822265625
2	50.70458984375
1	51.154510498046875
2	51.6845703125
1	52.24456787109375
2	52.8045654296875
1	53.36456298828125
2	53.7945556640625
1	54.264495849609375
2	54.72454833984375
1	55.2845458984375
2	55.794464111328125
1	56.33453369140625
2	56.924468994140625
1	57.5145263671875
2	57.984466552734375
1	58.55450439453125
2	59.104461669921875
1	59.67449951171875
2	60.194427490234375
1	60.66448974609375
2	61.054412841796875
1	61.65447998046875
2	62.104400634765625
1	62.504425048828125
2	63.114410400390625
1	63.62445068359375
2	64.02438354492188
1	64.48440551757812
2	64.9244384765625
1	65.50436401367188
2	65.98443603515625
1	66.50436401367188
2	66.95437622070312
1	67.55435180664062
2	68.07440185546875
1	68.6343994140625
2	69.06439208984375
1	69.46432495117188
2	70.00439453125
1	70.48434448242188
2	71.05438232421875
1	71.64431762695312
2	72.1143798828125
1	72.54437255859375
2	73.13430786132812
1	73.62429809570312
2	74.0743408203125
1	74.64434814453125
2	75.11428833007812
1	75.52426147460938
2	76.01425170898438
1	76.44424438476562
2	77.01425170898438
1	77.47427368164062
2	77.98431396484375
1	78.55422973632812
2	79.07424926757812
1	79.49423217773438
2	79.91421508789062
1	80.43423461914062
2	80.98422241210938
1	81.49423217773438
2	81.9942626953125
1	82.48422241210938
2	82.9942626953125
1	83.41424560546875
2	83.92425537109375
1	84.40423583984375
2	84.91424560546875
1	85.48416137695312
2	85.90423583984375
1	86.31417846679688
2	86.85415649414062
1	87.41415405273438
2	87.95413208007812
1	88.53414916992188
2	89.01412963867188
1	89.43411254882812
2	89.87411499023438
1	90.36410522460938
2	90.94412231445312
1	91.43411254882812
2	91.97409057617188
1	92.41409301757812
2	92.82415771484375
1	93.23410034179688
2	93.67410278320312
1	94.244140625
2	94.75405883789062
1	95.32406616210938
2	95.88406372070312
1	96.39407348632812
2	96.86404418945312
1	97.44406127929688
2	97.94406127929688
1	98.42404174804688
2	98.96401977539062
1	99.41403198242188
2	99.98403930664062
1	100.40402221679688
2	100.99407958984375
1	101.46401977539062
2	101.9140625
1	102.47406005859375
2	103.05398559570312
1	103.48397827148438
2	103.89404296875
1	104.49398803710938
2	105.06402587890625
1	105.53396606445312
2	106.08395385742188
1	106.64395141601562
2	107.12393188476562
1	107.59396362304688
2	108.093994140625
1	108.57394409179688
2	109.05392456054688
1	109.48391723632812
2	110.03390502929688
1	110.61392211914062
2	111.16390991210938
1	111.70388793945312
2	112.13388061523438
1	112.6739501953125
2	113.10394287109375
1	113.69387817382812
2	114.25387573242188
1	114.82388305664062
2	115.35385131835938
1	115.94387817382812
2	116.49386596679688
1	116.92385864257812
2	117.51382446289062
1	118.10385131835938
2	118.64382934570312
1	119.23388671875
2	119.75381469726562
1	120.19381713867188
2	120.69381713867188
1	121.28387451171875
2	121.75381469726562
1	122.24380493164062
2	122.8138427734375
1	123.40377807617188
2	123.923828125
1	124.52377319335938
2	124.94375610351562
1	125.51376342773438
2	125.96377563476562
1	126.39376831054688
2	126.92373657226562
1	127.37374877929688
2	127.92373657226562
1	128.45379638671875
2	128.95379638671875
1	129.36373901367188
2	129.96371459960938
1	130.373779296875
2	130.89370727539062
1	131.36367797851562
2	131.92367553710938
1	132.43368530273438
2	132.87368774414062
1	133.37368774414062
2	133.9437255859375
1	134.4437255859375
2	134.97366333007812
1	135.42367553710938
2	135.86370849609375
1	136.4337158203125
2	136.86370849609375
1	137.38363647460938
2	137.88363647460938
1	138.45364379882812
2	138.86361694335938
1	139.4036865234375
2	139.87362670898438
1	140.46359252929688
2	140.96359252929688
1	141.55364990234375
2	142.14358520507812
1	142.67364501953125
2	143.1136474609375
1	143.63357543945312
2	144.0936279296875
1	144.65362548828125
2	145.19357299804688
1	145.60354614257812
2	146.00360107421875
1	146.51361083984375
2	147.0736083984375
1	147.61358642578125
2	148.12359619140625
1	148.5535888671875
2	149.12350463867188
1	149.58352661132812
2	150.00350952148438
1	150.50350952148438
2	151.06350708007812
1	151.55349731445312
2	152.08355712890625
1	152.66348266601562
2	153.09347534179688
1	153.62353515625
2	154.05352783203125
1	154.58346557617188
2	155.04351806640625
1	155.64346313476562
2	156.04342651367188
1	156.48342895507812
2	156.94345092773438
1	157.54342651367188
2	158.03341674804688
1	158.5634765625
2	158.97341918945312
1	159.38339233398438
2	159.90341186523438
1	160.41342163085938
2	160.98345947265625
1	161.49337768554688
2	162.07339477539062
1	162.50338745117188
2	162.94338989257812
1	163.35336303710938
2	163.80337524414062
1	164.31341552734375
2	164.83334350585938
1	165.32333374023438
2	165.80340576171875
1	166.21334838867188
2	166.80340576171875
1	167.3533935546875
2	167.8433837890625
1	168.29330444335938
2	168.82333374023438
1	169.35330200195312
2	169.89337158203125
1	170.46328735351562
2	171.02328491210938
1	171.51327514648438
2	172.03329467773438
1	172.46328735351562
2	172.98333740234375
1	173.38327026367188
2	173.95327758789062
1	174.393310546875
2	174.95330810546875
1	175.36325073242188
2	175.87326049804688
1	176.31329345703125
2	176.73324584960938
1	177.14321899414062
2	177.66323852539062
1	178.08322143554688
2	178.59323120117188
1	179.08322143554688
2	179.59326171875
1	180.17318725585938
2	180.75320434570312
1	181.3232421875
2	181.90316772460938
1	182.50323486328125
2	182.90316772460938
1	183.313232421875
2	183.73321533203125
1	184.14315795898438
2	184.71316528320312
1	185.15316772460938
2	185.74313354492188
1	186.23312377929688
2	186.79312133789062
1	187.35311889648438
2	187.82318115234375
1	188.32318115234375
2	188.84310913085938
1	189.42315673828125
2	189.8631591796875
1	190.33309936523438
2	190.77310180664062
1	191.21310424804688
2	191.74307250976562
1	192.23306274414062
2	192.79306030273438
1	193.23306274414062
2	193.703125
1	194.10305786132812
2	194.52304077148438
1	195.0631103515625
2	195.48309326171875
1	195.95303344726562
2	196.40304565429688
1	196.99301147460938
2	197.51303100585938
1	198.09307861328125
2	198.66299438476562
1	199.08306884765625
2	199.67300415039062
1	200.15298461914062
2	200.61300659179688
1	201.21298217773438
2	201.78298950195312
1	202.27297973632812
2	202.80294799804688
1	203.21298217773438
2	203.67294311523438
1	204.2030029296875
2	204.78292846679688
1	205.18295288085938
2	205.7030029296875
1	206.28292846679688
2	206.86297607421875
1	207.45291137695312
2	207.98297119140625
1	208.47296142578125
2	209.06289672851562
1	209.56289672851562
2	210.11288452148438
1	210.70294189453125
2	211.29287719726562
1	211.78286743164062
2	212.24288940429688
1	212.742919921875
