type	onset
1	18.470428466796875
2	18.910430908203125
1	19.360443115234375
2	19.94049072265625
1	20.450408935546875
2	20.8604736328125
1	21.30047607421875
2	21.81048583984375
1	22.30047607421875
2	22.710418701171875
1	23.120391845703125
2	23.580413818359375
1	24.170379638671875
2	24.64044189453125
1	25.210357666015625
2	25.680389404296875
1	26.200347900390625
2	26.75042724609375
1	27.330352783203125
2	27.780364990234375
1	28.310333251953125
2	28.84039306640625
1	29.240325927734375
2	29.72039794921875
1	30.160308837890625
2	30.670318603515625
1	31.090301513671875
2	31.600311279296875
1	32.13037109375
2	32.69036865234375
1	33.2403564453125
2	33.710296630859375
1	34.150299072265625
2	34.560272216796875
1	35.000274658203125
2	35.510284423828125
1	35.940277099609375
2	36.350250244140625
1	36.77032470703125
2	37.370269775390625
1	37.810302734375
2	38.24029541015625
1	38.700225830078125
2	39.150238037109375
1	39.6802978515625
2	40.180206298828125
1	40.580230712890625
2	41.080230712890625
1	41.59027099609375
2	42.110198974609375
1	42.6302490234375
2	43.090179443359375
1	43.680206298828125
2	44.260162353515625
1	44.720184326171875
2	45.250152587890625
1	45.770172119140625
2	46.320159912109375
1	46.79022216796875
2	47.190155029296875
1	47.600128173828125
2	48.070159912109375
1	48.600128173828125
2	49.14019775390625
1	49.590118408203125
2	50.160125732421875
1	50.690093994140625
2	51.130096435546875
1	51.5501708984375
2	52.120086669921875
1	52.71014404296875
2	53.150146484375
1	53.750091552734375
2	54.170074462890625
1	54.730072021484375
2	55.32012939453125
1	55.8701171875
2	56.380126953125
1	56.820037841796875
2	57.250030517578125
1	57.780059814453125
2	58.310028076171875
1	58.90008544921875
2	59.370025634765625
1	59.90008544921875
2	60.360015869140625
1	60.800018310546875
2	61.339996337890625
1	61.779998779296875
2	62.31005859375
1	62.779998779296875
2	63.279998779296875
1	63.829986572265625
2	64.38998413085938
1	64.96002197265625
2	65.3900146484375
1	65.93997192382812
2	66.36996459960938
1	66.89993286132812
2	67.5
1	67.90994262695312
2	68.40994262695312
1	68.91998291015625
2	69.43991088867188
1	69.95993041992188
2	70.47988891601562
1	70.9599609375
2	71.49990844726562
1	71.949951171875
2	72.449951171875
1	73.04989624023438
2	73.60989379882812
1	74.10992431640625
2	74.68984985351562
1	75.10992431640625
2	75.57986450195312
1	75.97991943359375
2	76.5299072265625
1	76.92984008789062
2	77.52981567382812
1	77.94989013671875
2	78.39981079101562
1	78.9998779296875
2	79.58981323242188
1	80.13980102539062
2	80.71981811523438
1	81.18978881835938
2	81.63980102539062
1	82.13980102539062
2	82.55978393554688
1	83.02984619140625
2	83.58984375
1	84.079833984375
2	84.63983154296875
1	85.03976440429688
2	85.45974731445312
1	85.9298095703125
2	86.47979736328125
1	86.95974731445312
2	87.46978759765625
1	87.94973754882812
2	88.45977783203125
1	88.87973022460938
2	89.36972045898438
1	89.94976806640625
2	90.39968872070312
1	90.85971069335938
2	91.42974853515625
1	91.93966674804688
2	92.479736328125
1	92.93966674804688
2	93.50967407226562
1	93.9697265625
2	94.40972900390625
1	94.8397216796875
2	95.3297119140625
1	95.8297119140625
2	96.28964233398438
1	96.86968994140625
2	97.44961547851562
1	97.85968017578125
2	98.25961303710938
1	98.85968017578125
2	99.37960815429688
1	99.95965576171875
2	100.43960571289062
1	101.0196533203125
2	101.56964111328125
1	101.97958374023438
2	102.55963134765625
1	102.97958374023438
2	103.38955688476562
1	103.81954956054688
2	104.33956909179688
1	104.75955200195312
2	105.339599609375
1	105.75955200195312
2	106.26959228515625
1	106.80953979492188
2	107.38958740234375
1	107.89950561523438
2	108.37957763671875
1	108.96951293945312
2	109.48956298828125
1	109.9295654296875
2	110.51950073242188
1	110.98947143554688
2	111.4195556640625
1	111.95953369140625
2	112.3895263671875
1	112.84945678710938
2	113.36947631835938
1	113.77944946289062
2	114.20944213867188
1	114.6295166015625
2	115.21945190429688
1	115.79949951171875
2	116.29949951171875
1	116.73941040039062
2	117.24942016601562
1	117.77947998046875
2	118.25942993164062
1	118.72940063476562
2	119.3194580078125
1	119.86941528320312
2	120.28939819335938
1	120.69937133789062
2	121.16940307617188
1	121.73944091796875
2	122.23944091796875
1	122.67935180664062
2	123.11935424804688
1	123.54934692382812
2	123.95941162109375
1	124.44940185546875
2	124.87936401367188
1	125.33932495117188
2	125.86935424804688
1	126.45932006835938
2	127.00930786132812
1	127.52932739257812
2	127.93930053710938
1	128.52935791015625
2	129.10928344726562
1	129.52935791015625
2	130.10928344726562
1	130.66928100585938
2	131.08926391601562
1	131.64926147460938
2	132.20925903320312
1	132.77926635742188
2	133.31924438476562
1	133.82925415039062
2	134.31924438476562
1	134.779296875
2	135.34930419921875
1	135.78921508789062
2	136.36923217773438
1	136.84921264648438
2	137.34921264648438
1	137.83920288085938
2	138.32919311523438
1	138.76919555664062
2	139.2392578125
1	139.69918823242188
2	140.12918090820312
1	140.56918334960938
2	141.10916137695312
1	141.62918090820312
2	142.17916870117188
1	142.73916625976562
2	143.3192138671875
1	143.85916137695312
2	144.44912719726562
1	144.88912963867188
2	145.45913696289062
1	146.05911254882812
2	146.5291748046875
1	147.10910034179688
2	147.63916015625
1	148.22909545898438
2	148.70916748046875
