filename	acq_time
eeg/sub-23_task-active_run-1_eeg.bdf	2025-01-15T15:59:25.000000Z
eeg/sub-23_task-active_run-2_eeg.bdf	2025-01-15T16:38:38.000000Z
eeg/sub-23_task-active_run-3_eeg.bdf	2025-01-15T17:16:07.000000Z
eeg/sub-23_task-active_run-4_eeg.bdf	2025-01-15T17:38:39.000000Z
eeg/sub-23_task-motor_run-1_eeg.bdf	2025-01-15T16:26:45.000000Z
eeg/sub-23_task-motor_run-2_eeg.bdf	2025-01-15T17:01:10.000000Z
eeg/sub-23_task-passive_run-1_eeg.bdf	2025-01-15T16:14:49.000000Z
eeg/sub-23_task-passive_run-2_eeg.bdf	2025-01-15T16:50:27.000000Z
eeg/sub-23_task-passive_run-3_eeg.bdf	2025-01-15T17:27:56.000000Z
eeg/sub-23_task-passive_run-4_eeg.bdf	2025-01-15T17:49:01.000000Z
